"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2019-08-23","true","216","B01NGT7OG5","2","Item arrived outside of its product box.",,,"","Arrived banged up","https://www.amazon.com/gp/customer-reviews/RK5XIRO70IE5D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 23, 2019",""
"United States",,"2018-05-06","true","217","B01NGT7OG5","2","Might have made sensitivity worse? It definitely hasn’t helped and brushing with this bothers my teeth.",,,"","Makes sensitivity worse","https://www.amazon.com/gp/customer-reviews/R2UVDLZ6CMWZ8F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 6, 2018",""
"United States",,"2020-01-13","true","218","B01NGT7OG5","1","Not brand new. I'm not going to assume where it came from, however, it wasn't sealed. As if someone tried it and returned. That would be the best case scenario. ;) Could be worse...",,,"2 people found this helpful","Does not have factory seal.","https://www.amazon.com/gp/customer-reviews/R2WYY2CY7UGFRK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 13, 2020",""
"United States",,"2022-07-27","false","219","B01NGT7OG5","5","So I have struggled for years to find a toothpaste that really cleans my tongue pink in one brushing. Sensodyne Deep Clean totally did. And, I could feel it working on the sides abd bottom of my tongue. Am loving this.",,,"","Packs a punch...","https://www.amazon.com/gp/customer-reviews/R32AENN0LSEAYZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 27, 2022",""
"United States",,"2018-10-27","true","220","B01NGT7OG5","2","I like the taste of this, but it does cause sloughing.",,,"","Causes sloughing","https://www.amazon.com/gp/customer-reviews/R1A7MAENEU9UBI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 27, 2018",""
"United States",,"2019-10-29","true","71","B01NGT7OG5","5","My teeth have always been sensitive to cold and sweet, Sensodyne Sensitivity Toothpaste does a fine job cleaning and after a month of using sweets and cold no longer bother my teeth.",,,"","Helps sensitive teeth","https://www.amazon.com/gp/customer-reviews/R2XKJKZTJ0Y2YH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 29, 2019",""
"United States",,"2021-03-16","true","72","B01NGT7OG5","5","I always use it",,,"","Awesome","https://www.amazon.com/gp/customer-reviews/R19C4C01ZLOFTL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 16, 2021",""
"United States",,"2017-06-22","true","73","B01NGT7OG5","5","Love, love, love this toothpaste. I have very sensitive teeth due to weak enamel and sometimes even just the act of brushing my teeth would hurt. This toothpaste helps with my sensitivity, and isn't chalky or gross like some sensitivity toothpastes can be. The price was lower than what my local drug store charges for this toothpaste.",,,"One person found this helpful","Love, love","https://www.amazon.com/gp/customer-reviews/RCD27QCPV13OJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 22, 2017",""
"United States",,"2018-01-07","true","74","B01NGT7OG5","5","Bought this to use as I was using crest whitestrips.  My teeth normally get so sensitive and I can only use the strips for a day or two at a time.  With this toothpaste, I could do the entire regimen without breaks.  I'll use it every time.",,,"One person found this helpful","Goodbye Sensitivity!","https://www.amazon.com/gp/customer-reviews/R2LF8FRDDLT9SL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 7, 2018",""
"United States",,"2019-07-05","true","75","B01NGT7OG5","5","I have been using this since the day my dentist friend recommended this to me because of my sensitive teeth.  Works perfectly.  I can drink ice cold water without the pain.",,,"One person found this helpful","My favorite toothpaste","https://www.amazon.com/gp/customer-reviews/RGGUGJE9O3B4A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 5, 2019",""
"United States",,"2019-11-22","true","76","B01NGT7OG5","4","If it really does restore N ammo that would be great",,,"","Would love for it to restore an animal","https://www.amazon.com/gp/customer-reviews/R1N2NVHIWG1XPA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on November 22, 2019",""
"United States",,"2020-10-31","true","77","B01NGT7OG5","5","I use it for about a week before teeth whitenings",,,"","Good flavor, good for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R2DNDRY8J9F4UV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 31, 2020",""
"United States",,"2020-04-25","true","78","B01NGT7OG5","4","Good Value",,,"","The size is perfect. I wish all Sensodyne products were this size.","https://www.amazon.com/gp/customer-reviews/RCHDJCA56HLLT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 25, 2020",""
"United States",,"2020-01-11","true","79","B01NGT7OG5","5","I have sensitive teeth wearing braces. This is the only toothpaste I can use that won’t make my teeth hurt. Thank you for the last shipping.",,,"","Great for those who wear braces","https://www.amazon.com/gp/customer-reviews/R2UMLA3FL7K690/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 11, 2020",""
"United States",,"2019-06-10","true","80","B01NGT7OG5","4","Bought for use after I got my teeth whitened and never had sensitivity issues",,,"","Good buy","https://www.amazon.com/gp/customer-reviews/RAYWOVKCINW1W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 10, 2019",""
"United States","🇺🇸","2018-11-04","true","241","B01NGT7OG5","1","Product came without protective seal on tube.",,,"","Not sealed","https://www.amazon.com/gp/customer-reviews/R1CRYLRGJ9I5ZF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on November 4, 2018",""
"United States","🇺🇸","2017-09-30","false","242","B01NGT7OG5","4","Good toothpaste.  I prefer their Isoactive toothpaste that they quit making.  With that product, I didn't have a cavity in over 5 years AND the cleaning didn't take as long either. With this Isoactive property gone, its just normal toothpaste. Definitely helps with the sensitivity issue over time I have to say.  Have it set up on auto ship so I guess you can say I like it.",,,"2 people found this helpful","Wish it was the Iso-active toothpaste you used to sell","https://www.amazon.com/gp/customer-reviews/RZZWXJ43C3CHO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 30, 2017",""
"United States","🇺🇸","2018-02-05","false","243","B01NGT7OG5","5","Every so often my teeth get sensitive to cold drinks. Thank heavens it is not all the time but when it happens I start brushing with Sensodyne toothpaste and it really works. It takes about a week or two but the sensitivity begins to diminish and eventually stops. My dentist has me alternate using this along with Colgate PreviDent 5000. Between the two toothpastes they are helping to relieve my tooth sensitivity.My dentist recommended this to me years ago and I always have some on hand. I don't have to use it all the time as my sensitivity does go away but if I had to use this toothpaste all the time I wouldn't mind. It works well, cleans my teeth properly and will freshen your mouth.I recommend this if you are having issues with cold, hot, or sweet drinks!",,,"","Part of a treatment for my sensitivity to cold drinks!","https://www.amazon.com/gp/customer-reviews/R22HO46IGS3SDS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on February 5, 2018",""
"United States","🇺🇸","2018-09-07","false","244","B01NGT7OG5","4","We love and only use Sensodyne. This particular one tastes weird. I prefer the other flavors more. As far as working for sensitivity it works great. I no longer struggle with sensitivity.",,,"","Tastes Weird","https://www.amazon.com/gp/customer-reviews/RQ35MFYIJRYQ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 7, 2018",""
"United States","🇺🇸","2018-05-03","true","245","B01NGT7OG5","1","Ruined my teeth even more",,,"","One Star","https://www.amazon.com/gp/customer-reviews/R3OLUWAXMXTPVS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on May 3, 2018",""
"United States","🇺🇸","2018-03-20","false","246","B01NGT7OG5","5","My daughter has been complaining about her teeth for a long time. This seem to work very nicely for her, as I haven't heard her complain about her sensitive teeth since she started using it. I asked her the other day if it was working and she just looked at me and Shrugged her shoulders and said ""yep"". Good enough for me.... I guess it works.",,,"One person found this helpful","My daughter stop whining about her teeth hurting.","https://www.amazon.com/gp/customer-reviews/R1VZ2I91NWAW6Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on March 20, 2018",""
"United States","🇺🇸","2021-01-13","false","247","B01NGT7OG5","5","Its the best toothpaste.",,,"","The best.","https://www.amazon.com/gp/customer-reviews/R2QE4GUYB7YRGO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on January 13, 2021",""
"United States","🇺🇸","2017-04-03","false","248","B01NGT7OG5","5","I am a long time Crest user and never thought I would switch. I received this toothpaste as a #bzzagent. Which means I got it free to try. I would be the first to say I hated something, free or not. I hate Dyson stick vacs, they paid me to sell them to you! But this toothpaste really does leave your teeth feeling clean, like just left the dentist clean. I use Listerine, Crest, then Crest Mouth wash, and just this toothpaste alone makes my mouth feel cleaner than that whole routine!",,,"One person found this helpful","They REALLY do mean #SENSEtheCLEAN!","https://www.amazon.com/gp/customer-reviews/R20JRJT4U4M4V9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on April 3, 2017",""
"United States","🇺🇸","2017-04-16","false","249","B01NGT7OG5","5","I received  sensodyne  deep  clean  free from Buzzagent . I love Sensodyne  deep  clean . I have 4 sensitive teeth in the back of my mouth, since  I  been using sensodyne  deep  clean  I feel no sensitivity  in my teeth. It leaves a fresh taste in  my mouth and my mouth feels so clean.",,,"2 people found this helpful","I love it.","https://www.amazon.com/gp/customer-reviews/ROZEB2O2NAD4L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on April 16, 2017",""
"United States","🇺🇸","2017-09-24","false","250","B01NGT7OG5","4","Their best toothpaste, since they foolishly discontinued the foaming multi-action gel a while back.",,,"","Four Stars","https://www.amazon.com/gp/customer-reviews/R3UN02R72MCRAH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 24, 2017",""
"United States","🇺🇸","2018-01-25","true","101","B01NGT7OG5","5","I have an area on my tooth that is exposed a bit and gets very sensitive when I brush. My dentist recommended this brand and it works great. It gets better the more you use it.",,,"One person found this helpful","Works great","https://www.amazon.com/gp/customer-reviews/R9FX4QK13ZMYC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on January 25, 2018",""
"United States","🇺🇸","2020-04-18","true","102","B01NGT7OG5","5","Tube has no seal !!!? Are all the containers likeThat ?",,,"One person found this helpful","No Seal 🙅🏼","https://www.amazon.com/gp/customer-reviews/R2QNRNGYKR32EB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on April 18, 2020",""
"United States","🇺🇸","2020-02-28","true","103","B01NGT7OG5","5","And decent value. Been using this for several years now. Will buy again",,,"","Good product","https://www.amazon.com/gp/customer-reviews/RDV77RONXB6RA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on February 28, 2020",""
"United States","🇺🇸","2020-01-11","true","104","B01NGT7OG5","5","I like that it feel so clean when I finish washing my teeth’s  with this toothpaste..",,,"","Fresh and clean","https://www.amazon.com/gp/customer-reviews/RRVVDOKM8H5GJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on January 11, 2020",""
"United States","🇺🇸","2019-01-27","true","105","B01NGT7OG5","4","size is small for this price ...prefer to costco",,,"","good and small","https://www.amazon.com/gp/customer-reviews/R8GKK2R7W0M8P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on January 27, 2019",""
"United States","🇺🇸","2019-09-20","true","106","B01NGT7OG5","5","I have used this toothpaste for years with good results and significant decrease in the sensitivity of the teeth.",,,"","Good for Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R1V1478LAXLXPJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 20, 2019",""
"United States","🇺🇸","2019-11-22","true","107","B01NGT7OG5","5","I always buy sensodyne tooth paste. If you have a sensitive mouth, this is the best toothpaste.",,,"","For sensitive mouths, this is the best!","https://www.amazon.com/gp/customer-reviews/R361WQ3TQGRP4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on November 22, 2019",""
"United States","🇺🇸","2019-09-15","true","108","B01NGT7OG5","5","My dentist recommended and it’s hard to find in my small town stores, thanks Amazon, again! Will purchase again",,,"","Gotta have toothpaste","https://www.amazon.com/gp/customer-reviews/R3PJ7SRQG49R2K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on September 15, 2019",""
"United States","🇺🇸","2019-08-05","true","109","B01NGT7OG5","5","I've used Colgate all my life. Recently I've developed a sensitive spot in my mouth. This works like a dream!",,,"","Works like a dream","https://www.amazon.com/gp/customer-reviews/R3ORDVJOUU4QEU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on August 5, 2019",""
"United States","🇺🇸","2020-01-27","true","110","B01NGT7OG5","5","Really cleans my teeth deeply, using a Sonicare toothbrush. Really recommend this product.",,,"","Excellent product.","https://www.amazon.com/gp/customer-reviews/R3DGWOPSZB8QI2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States 🇺🇸 on January 27, 2020",""
"United States",,"2018-02-13","true","201","B01NGT7OG5","5","good",,,"","uncomfortable and have adverse effects","https://www.amazon.com/gp/customer-reviews/R3U0O5Q471VPGW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 13, 2018",""
"United States",,"2019-05-14","true","202","B01NGT7OG5","1","The toothpaste box was smashed when I got it which of course may be a carrier issue but none the less this product doesn't come with a safety seal. Of course its probably fine but I threw it away as there was no way to ensure quality or safety from the factory without the aluminum seals that typically come on new tubes of toothpaste.",,,"2 people found this helpful","Doesn't come sealed","https://www.amazon.com/gp/customer-reviews/R762L15JUY14U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 14, 2019",""
"United States",,"2017-11-09","true","203","B01NGT7OG5","5","great product!",,,"","thank you for being a subscribe and save item..","https://www.amazon.com/gp/customer-reviews/R3HHAV1NFLOW5Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on November 9, 2017",""
"United States",,"2017-08-23","true","204","B01NGT7OG5","5","good !",,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R2H8M9ZVJWMV7H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 23, 2017",""
"United States",,"2018-06-25","true","205","B01NGT7OG5","3","Questionable knock off",,,"","Three Stars","https://www.amazon.com/gp/customer-reviews/R6EKRU4MHR9H4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 25, 2018",""
"United States",,"2017-09-09","true","206","B01NGT7OG5","5","Best",,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/R1CW1YNRTOX3GI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on September 9, 2017",""
"United States",,"2018-04-06","true","207","B01NGT7OG5","3","THEY FIT GREAT",,,"","Three Stars","https://www.amazon.com/gp/customer-reviews/RJ489JYFCLHUV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 6, 2018",""
"United States",,"2018-02-26","true","208","B01NGT7OG5","3","It taste weird.",,,"","Three Stars","https://www.amazon.com/gp/customer-reviews/R2YL8VL6V4K72M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 26, 2018",""
"United States",,"2020-04-02","true","209","B01NGT7OG5","1","I have used sensodyne for a long time never and it has never been blue. This tooth paste is a blue gel and does not have a safety seal on it like the sensodyne tooth paste I been in the store. I would not recommend this product.",,,"3 people found this helpful","Blue gel? No safety seal???","https://www.amazon.com/gp/customer-reviews/R3VVZSFAWMKX9M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 2, 2020",""
"United States",,"2020-04-16","true","210","B01NGT7OG5","2","I only buy this toothpaste because it's a gel.",,,"","The box was not sealed. It's always sealed at the store .","https://www.amazon.com/gp/customer-reviews/R19GANNC74KWUB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 16, 2020",""
"United States",,"2019-07-11","true","221","B01NGT7OG5","2","Packaging",,,"","The box looks like it got run over.","https://www.amazon.com/gp/customer-reviews/R1A6KMJ5EQ6HZ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 11, 2019",""
"United States",,"2018-07-03","true","222","B01NGT7OG5","2","Don't like consistency of the paste. Also too sweet.",,,"","Two Stars","https://www.amazon.com/gp/customer-reviews/R2O6RSOGNKJWOO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 3, 2018",""
"United States",,"2020-05-19","true","223","B01NGT7OG5","1","Received a fraudulent product. No safety seal. Obviously tampered with. Not even the sensodyne product. Sensodyne is white paste, this is a blue gel.",,,"3 people found this helpful","Tampered with. Ew. Don’t buy.","https://www.amazon.com/gp/customer-reviews/R3YLFQR8EOGN7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 19, 2020",""
"United States",,"2020-12-20","true","224","B01NGT7OG5","1","The appearance of the packaging and product lead me to believe this is fake. I threw it away.",,,"One person found this helpful","Fake","https://www.amazon.com/gp/customer-reviews/R1VQO7S3SGBD0D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 20, 2020",""
"United States",,"2018-02-23","true","225","B01NGT7OG5","2","It is hard and not easy to flatten on the toothbrush.",,,"","Two Stars","https://www.amazon.com/gp/customer-reviews/R3UNMFRMJQBQEX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 23, 2018",""
"United States",,"2021-02-11","true","226","B01NGT7OG5","1","Don't send this anymore. I am on a toothpaste by my dentist.  I keep trying to cancel this.",,,"","Please cancel subsvription","https://www.amazon.com/gp/customer-reviews/R1L5O0NLBCBTKS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 11, 2021",""
"United States",,"2020-04-23","true","227","B01NGT7OG5","1","I Ordered 2 of these toothpastes and received both products without a seal. I believe these are returned by some one or are tampered!! Very disappointed!!",,,"","Receive without seal!","https://www.amazon.com/gp/customer-reviews/RWYWF9QB0SSXZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 23, 2020",""
"United States",,"2020-11-30","true","228","B01NGT7OG5","1","This is supposed to help with teeth sensitivity. It has done nothing to help with the sensitivity.",,,"","Doesn't help sensitive teeth","https://www.amazon.com/gp/customer-reviews/R234YA9X7D8FVN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on November 30, 2020",""
"United States",,"2020-04-02","true","229","B01NGT7OG5","1","Toothpaste tube protective seal was missing, some toothpaste missing.  Threw out2nd tube ordered, same problem.  Protective seal missing.",,,"","Ordered twice, both times tube defective.","https://www.amazon.com/gp/customer-reviews/R2K5UL3R1LV6GL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 2, 2020",""
"United States",,"2020-03-08","true","230","B01NGT7OG5","1","This product is not authentic or has been tampered with!!!! There is no foil covering in the tube.",,,"","no foil covering in the tube","https://www.amazon.com/gp/customer-reviews/RM5HRAPQ9DLTW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 8, 2020",""
"United States",,"2019-04-04","true","91","B01NGT7OG5","5","Dentist recommended years ago.  I can't use anything else.  Or should say haven't found anything that does the job of stopping sensitive teeth pain as well.",,,"","Does what it says","https://www.amazon.com/gp/customer-reviews/R2R21282TER2MN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 4, 2019",""
"United States",,"2018-04-02","true","92","B01NGT7OG5","4","Definitely helps my sensitive teeth.  I can eat again.  Was sensitive to hot foods before I started using this.",,,"One person found this helpful","Definitely helps my sensitive teeth. I can eat again ...","https://www.amazon.com/gp/customer-reviews/R29SX9SUEQAQAV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on April 2, 2018",""
"United States",,"2021-01-09","true","93","B01NGT7OG5","5","Works well",,,"","Good flavor","https://www.amazon.com/gp/customer-reviews/RK0K41NYUY6MC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 9, 2021",""
"United States",,"2022-07-03","true","94","B01NGT7OG5","2","Did not like flavor..strange",,,"","Really strange taste not minty fresh..","https://www.amazon.com/gp/customer-reviews/RUUI2IX40H6XI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 3, 2022",""
"United States",,"2019-03-23","true","95","B01NGT7OG5","5","Did not have to use it for very long to know my teeth lost a lot of their sensitivity!  Cold temperatures are not as bothersome.",,,"","Really works!","https://www.amazon.com/gp/customer-reviews/R12OHEZTU22IPW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 23, 2019",""
"United States",,"2023-01-27","true","96","B01NGT7OG5","1","There's no foil seal on the tube and the box isn't even glued shut. In this day and age there's no way I'm using this product.",,,"","No safety seals at all!","https://www.amazon.com/gp/customer-reviews/R331JNLEVOQR68/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 27, 2023",""
"United States",,"2020-08-26","true","97","B01NGT7OG5","5","I had always use sensodyne .",,,"","Sensitive","https://www.amazon.com/gp/customer-reviews/R3T8VS1XOYZJBD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 26, 2020",""
"United States",,"2019-12-11","true","98","B01NGT7OG5","5","This toothpaste helps with sensitive teeth. Package was fine too. No leaks or busting. Exactly what you ask for",,,"One person found this helpful","It’s toothpaste","https://www.amazon.com/gp/customer-reviews/RN2NG59TGXKPV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 11, 2019",""
"United States",,"2018-12-08","true","99","B01NGT7OG5","5","This toothpaste is great when your gums are sensitive. The toothpaste was recommended by the dentist. I have recommended the purchase of this toothpaste to many others.",,,"","For sensitive gums","https://www.amazon.com/gp/customer-reviews/R24GL7JCMN1QG4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 8, 2018",""
"United States",,"2020-05-25","true","100","B01NGT7OG5","5","Works after 1 use cool blue color and better taste.",,,"","Blue!","https://www.amazon.com/gp/customer-reviews/R13XV4N1EQM9EX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 25, 2020",""
"United States",,"2020-12-29","true","31","B01NGT7OG5","4","am pleased and would buy again but I wish the company also had something that safely whitens.",,,"","Sensodyne Deep Clean Sensitive Toothpaste","https://www.amazon.com/gp/customer-reviews/R39G1907K9ETRS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 29, 2020",""
"United States",,"2021-08-10","true","32","B01NGT7OG5","5","The only Sensodyne toothpaste I’ve tried that has a good flavor. Look for “Deep Clean”, that’s the one.",,,"","Best flavor among the Sensodynes","https://www.amazon.com/gp/customer-reviews/R39G1RE2RYGUS7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 10, 2021",""
"United States",,"2018-03-09","true","33","B01NGT7OG5","4","I have never written a review on any product because there was always something that was missing, however this product is so awesome I went out and bought another one for my adult son and planning to by one for my daughter, after brushing I feel like I have been to the dentist for a cleaning,it's amazing. I highly recommend this. If you are on the fence you won't regret it.",,,"6 people found this helpful","however this product is so awesome I went out and bought another one for my ...","https://www.amazon.com/gp/customer-reviews/R3J11GQ2C7EYA0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 9, 2018",""
"United States",,"2020-05-04","true","34","B01NGT7OG5","5","I have very sensitive teeth and gum and after using this product for almost a week, I see great progress and differences. It whitening my teeth and my gum doesn't give off a tingling feeling like before. I highly recommend this product. I use it almost after every meal. I love it!",,,"","Love it!!","https://www.amazon.com/gp/customer-reviews/R1GUN19EN2N0X8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 4, 2020",""
"United States",,"2020-08-18","true","35","B01NGT7OG5","5","This tooth paste is all you need to deeply cleanse teeth, and freshen your breath. It gets rid of the germs, so that your breath stays fresh. It cures tooth sensitivity. It makes teeth whiter when used as directed. Goodbye morning breath...lol!",,,"","Skip that mouthwash","https://www.amazon.com/gp/customer-reviews/RV95PI82E05S1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 18, 2020",""
"United States",,"2020-06-24","true","36","B01NGT7OG5","4","This definitely helps with sensitivity, and is always gentle on my teeth, but it doesn’t give the deep clean feeling and whitening that other toothpastes do.",,,"","Helps with sensitivity. Doesn’t deep clean well, whitening below avg","https://www.amazon.com/gp/customer-reviews/R1SR9VJ8P2MNSO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 24, 2020",""
