"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2021-01-15","true","16","B07YXF4CV3","5","Tooth paste, is it a subjective necessity or is one as good as the other. A few years back, my dentist suggested the Sensodyne brand, but also strongly suggested using a brand that included 5% potassium nitrate for sensitivity issues that may arise as I age. Bouncing between brands and even Sensodyne products I finally settled on Sensodyne Fresh Mint. Using in conjunction with Kimz Natural Bamboo toothbrushes, my teeth remain pretty darn clean, and have had no issues at all, which is important during this whole Covid issue that has gripped the country. Three pack is also thrifty. As much as I’d like to buy local, saving two bucks a tube is a no brainer. Good toothpaste, and I would highly recommend.",,,"2 people found this helpful","Good for Taking Care of the Ivories","https://www.amazon.com/gp/customer-reviews/R20I194WX70P2Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on January 15, 2021",""
"United States",,"2022-06-04","true","17","B07YXF4CV3","5","Like that I can have an ICE COLD D.P. and take big long drinks and not cringe and have to stop before my quench is satisfied. This toothpaste works. I love it!",,,"3 people found this helpful","Takes away sensitivity!","https://www.amazon.com/gp/customer-reviews/R9ZD6SNJMAOW9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on June 4, 2022",""
"United States",,"2020-10-02","true","18","B07YXF4CV3","4","I hate the taste of most Sensodyne, so I was using the sensitive teeth mint flavor of (I guess I'm not allowed to mention a discontinued product?), but now I can't find it.Sensodyne is an expensive brand to try all the flavors, so I'm glad to have finally found this one I can tolerate.Try this one if you don't like other Sensodyne flavors, but get by with the mint flavors of the bigger brands.Hope this review stays up because I know several others who struggle with the narrow flavor selection of sensitive teeth brands, combined with its sometimes poor availability.",,,"21 people found this helpful","Only Sensodyne flavor I can stand","https://www.amazon.com/gp/customer-reviews/R37CVEXO0W4S51/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 2, 2020",""
"United States",,"2022-05-03","true","19","B07YXF4CV3","5","My dentist suggested I use this toothpaste but I can’t always find the mint flavor so seeing this 4 pack I thought this was a good value",,,"","Good value","https://www.amazon.com/gp/customer-reviews/R193MVB6CLUCYN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on May 3, 2022",""
"United States",,"2021-10-25","true","20","B07YXF4CV3","5","Sensodyne is the only toothpaste I use for my sensitive teeth.  I have tried others over the years that said they worked the same as Sensodyne, but they don't.  I stick with what I know and what has worked for me all these years.  I like the fresh mint flavor too.  And the price is excellent.",,,"8 people found this helpful","The only toothpaste I use","https://www.amazon.com/gp/customer-reviews/RF0XLJ6G5EWRV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 25, 2021",""
"United States",,"2022-05-02","true","41","B07YXF4CV3","1","This Sensodyne Fresh Mint toothpaste is a waste of money! It is very ""watery"" and runs down your electric toothbrush and dribbles out of your mouth when you are brushing with an electric toothbrush. It turns ""watery"" when using a regular toothbrush also. Your teeth ""do not"" feel clean after using. The other Sensodyne brands that I have used helped me to not have any sensitivity in my teeth or gums. The sensitivity in my gums increased with this brand. Also, much to my chagrin, my teeth are duller looking! To say that I am ""NOT"" pleased with that, is putting it mildly! I have used Sensodyne Toothpaste on and off for years, and ""exclusively"" since January of 2020. I have ""always"" had good results with other Sensodyne brands, but my experience with the Sensodyne Fresh Mint toothpaste has been a horrible experience! Unless you want duller looking teeth and sensitive gums, I would stay away from this brand of Sensodyne!",,,"3 people found this helpful","Very, Very Disappointed!","https://www.amazon.com/gp/customer-reviews/R1IR43VLYLRCL6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on May 2, 2022",""
"United States",,"2021-12-02","true","42","B07YXF4CV3","5","This product does not whiten teeth.",,,"","Great for sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R3MD3Q48D5JY8J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on December 2, 2021",""
"United States",,"2021-05-10","true","43","B07YXF4CV3","4","Good flavor",,,"","Toothpaste sensodyne","https://www.amazon.com/gp/customer-reviews/R29YG12XVFTWEP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on May 10, 2021",""
"United States",,"2021-10-06","true","44","B07YXF4CV3","5","Have been using this brand for more than 10 years.",,,"","Effective in protecting my sensitive teeth.","https://www.amazon.com/gp/customer-reviews/R2JDVUJKV488CO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 6, 2021",""
"United States",,"2020-10-20","true","45","B07YXF4CV3","4","This is something you must use every morning and evening. It feels good",,,"","Fresh breath","https://www.amazon.com/gp/customer-reviews/R2FFIMEXPC6XAZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 20, 2020",""
"United States",,"2021-06-04","true","46","B07YXF4CV3","5","""I Am Very Pleased With This Gentile"", ""Refreshing And Tasty Flavored Toothpaste""!  ""Thank You""!",,,"","""I Love This Product""!","https://www.amazon.com/gp/customer-reviews/R3MZ9Z5GPMSFNM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on June 4, 2021",""
"United States",,"2020-09-14","true","47","B07YXF4CV3","4","I love this toothpaste but the tubes were smaller than I thought.",,,"One person found this helpful","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R145PDTDMHFNGT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 14, 2020",""
"United States",,"2021-12-25","true","48","B07YXF4CV3","3","It works well with sensitive gums.",,,"","Smooth","https://www.amazon.com/gp/customer-reviews/R3C0M778XRR2AD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on December 25, 2021",""
"United States",,"2021-10-11","true","49","B07YXF4CV3","5","Minty, leaves mouth feeling fresh.",,,"","Minty Freah","https://www.amazon.com/gp/customer-reviews/RJRZ0F2F8V1AX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 11, 2021",""
"United States",,"2020-11-19","true","50","B07YXF4CV3","5","After using Toms toothpaste, I decided to better try Sensodyne for sensitive teeth. I love it. Smell fresh. Really helps for my sensitive teeth.","https://images-na.ssl-images-amazon.com/images/I/81zdXJf+m3L._SY88.jpg",,"One person found this helpful","Sensodyne","https://www.amazon.com/gp/customer-reviews/R1FZYOT0J5OTRM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 19, 2020",""
"United States","🇺🇸","2021-08-22","true","121","B07YXF4CV3","5","Great value buying in the multi pack versus purchasing individually in local stores. This mint flavor is my favorite and I love the texture. This brand helps with sensitive teeth and gums and is the only brand I will use.",,,"","Great Deal!","https://www.amazon.com/gp/customer-reviews/RBD4HBSWRKLMT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on August 22, 2021",""
"United States","🇺🇸","2021-03-20","true","122","B07YXF4CV3","5","Great taste. Works very well for tooth sensitivity. Was recommended by our dentist and is all we use.",,,"","Great for tooth sensitivity.","https://www.amazon.com/gp/customer-reviews/R1Z0SKVF7R5M7O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on March 20, 2021",""
"United States","🇺🇸","2021-02-14","false","123","B07YXF4CV3","5","My favorite flavor. I have been using this same flavor since it was introduced in the market. Very refreshing.",,,"","Minty taste and freshness of Sensodyne toothpaste","https://www.amazon.com/gp/customer-reviews/R28SWOUOQQVANF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on February 14, 2021",""
"United States","🇺🇸","2022-08-11","true","124","B07YXF4CV3","5","Brand I use for sensitive teeth",,,"2 people found this helpful","Good","https://www.amazon.com/gp/customer-reviews/R3TEJT8KX38LMG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on August 11, 2022",""
"United States","🇺🇸","2022-02-07","true","125","B07YXF4CV3","5","I purchased this pack of Sensodyne  for my husband, because this is the only toothpaste he uses; he'd recently ran out and sent me to the nearest grocery store to purchase one box which cost me $7.64 for only one box of the exact same product, which the bundle package at Amazon was far less expensive! And now I won't have to purchase anymore toothpaste for him for another year &1/2, Wonderful purchase",,,"3 people found this helpful","WELL WORTH THE TOOTH SAVING MONEY!","https://www.amazon.com/gp/customer-reviews/R2RUE5JDJQKLGT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on February 7, 2022",""
"United States","🇺🇸","2022-07-06","true","126","B07YXF4CV3","5","Buen precio y buen sabor",,,"","Buenas","https://www.amazon.com/gp/customer-reviews/RSHVL5NYC6DKN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on July 6, 2022",""
"United States","🇺🇸","2022-06-03","true","127","B07YXF4CV3","5","Due to years of clenching my teeth my gums have receded in certain areas leaving nerves exposed. Only this particular type of Sensodyne, of those I have tried, works. My dentist recommended it.",,,"One person found this helpful","ONLY toothpaste that prevents sensitivity","https://www.amazon.com/gp/customer-reviews/R2YX5D94YC4NBG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on June 3, 2022",""
"United States","🇺🇸","2021-09-09","true","128","B07YXF4CV3","5","I haven’t seen crazy difference in whitening and I brush 2 times and floss. But I love the taste and love how it makes my teeth LITERALLY squeaky clean. I really recommend this 👍🏽",,,"","Love it","https://www.amazon.com/gp/customer-reviews/R270TLPW569PBV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on September 9, 2021",""
"United States","🇺🇸","2022-11-08","true","129","B07YXF4CV3","4","This Sensodyne toothpaste works great for sensitive teeth because my teeth are very sensitive. I am able to eat the foods that causes my teeth to be sensitive. I like how this toothpaste makes my mouth feels fresh and clean every time I brush which is twice a day. I like how it's recommended by Dentists. I dislike the flavor of the toothpaste because it's very unpleasant, but it's effective for sensitive teeth.",,,"","Nice toothpaste for sensitive teeth!!!","https://www.amazon.com/gp/customer-reviews/R2XEY9DZAKT95K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on November 8, 2022",""
"United States","🇺🇸","2022-10-20","true","130","B07YXF4CV3","5","I've bought Sensodyne for a while now because my husband has sensitive teeth. Seems to work well. Started having it delivered because the price was more reasonable than I could get at Costco.",,,"One person found this helpful","Great product for great price","https://www.amazon.com/gp/customer-reviews/R1PXPECTISMRZE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States 🇺🇸 on October 20, 2022",""
"United States",,"2020-11-25","true","81","B07YXF4CV3","5","See above",,,"One person found this helpful","Sensitivity","https://www.amazon.com/gp/customer-reviews/R2GZS4PJV8B2VQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 25, 2020",""
"United States",,"2020-11-13","true","82","B07YXF4CV3","5","⒜⒲⒠⒮⒪⒨⒠",,,"","Best","https://www.amazon.com/gp/customer-reviews/R2UD9OL0EL5HUE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 13, 2020",""
"United States",,"2020-08-30","true","83","B07YXF4CV3","5","Love the Taste",,,"","My Favorite","https://www.amazon.com/gp/customer-reviews/R1AHLGY7IC9EMR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 30, 2020",""
"United States",,"2020-12-06","true","84","B07YXF4CV3","1","I only used it for a few days so I don't know about its whitening powers. It is really effective at burning your mouth and lips, before I realized what was causing the all day burning lips, peeling of the skin in my mouth, and peeling the skin off my lips which caused my lips to crack and bleed even after using vaseline on my lips, they still burned and cracked. So I stopped using it for 36 hours, lips began to mend and all day burning stopped.  This product should be taken off the shelves and reformulated.",,,"13 people found this helpful","Burns and peels your lips and tongue","https://www.amazon.com/gp/customer-reviews/R3R6W7AWFECRLN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on December 6, 2020",""
"United States",,"2020-11-19","true","85","B07YXF4CV3","3","Why it is so watery?!",,,"","Why it is so watery?!","https://www.amazon.com/gp/customer-reviews/R22GO9D61OPG8J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 19, 2020",""
"United States",,"2021-08-14","true","86","B07YXF4CV3","1","The description states 3 items but I only received one. Not eligible for a refund. $15 is too high of a price for 1 toothpaste tube.There was torn stickers on the box. When I pulled put the actual tube there were dents where a person would put their fingers to squeeze the tube. Is this a used product ? Disgusting","https://m.media-amazon.com/images/I/B1dbtSLv85S._SY88.jpg","https://m.media-amazon.com/images/I/B1sF3CBnc2S._SY88.jpg","One person found this helpful","Missing items","https://www.amazon.com/gp/customer-reviews/R39BPWYF0NCXF6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 14, 2021",""
"United States",,"2021-04-11","true","87","B07YXF4CV3","2","Completely different to what I used before and I have used this one for years.  Watery and just different.",,,"","Not the same","https://www.amazon.com/gp/customer-reviews/R2QO8AM0R6TL59/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on April 11, 2021",""
"United States",,"2021-06-17","true","88","B07YXF4CV3","2","Disappointed the expiration date had passed.  Sad to say I threw them out",,,"","Expiration date","https://www.amazon.com/gp/customer-reviews/R33PRFDAHUKQE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on June 17, 2021",""
"United States",,"2021-09-07","true","89","B07YXF4CV3","1","The package arrived in plastic wrap but when I removed that I immediately smelled tootbpaste. I unscrewed the cap and found there's no safety tab, which this product has when bought at a drug store. It's not returnable so I'm out of luck. Don't buy this if you care about safety.","https://m.media-amazon.com/images/I/C1zkESXUEOS._SY88.jpg",,"3 people found this helpful","Comes without safety tab - you can smell the toothpaste without opening it","https://www.amazon.com/gp/customer-reviews/RYI1SYFL20OLB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 7, 2021",""
"United States",,"2022-03-01","true","90","B07YXF4CV3","1","Neither the tube of toothpaste or the box has any kind of safety seal. Unfortunately, the return window has closed or I'd return these bootleg tubes. Definitely sketchy and I will NOT be using them.",,,"","No Safety seal!","https://www.amazon.com/gp/customer-reviews/R1XIV8VQYVBAGF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on March 1, 2022",""
"United States",,"2022-01-28","true","101","B07YXF4CV3","5","Wife can't stand most of the newer ones, those are too harsh....this is the original and she loves this... because it works best.",,,"","This is the original, important for really sensitive teeth","https://www.amazon.com/gp/customer-reviews/R21N65K08XU1SK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on January 28, 2022",""
"United States",,"2022-04-26","true","102","B07YXF4CV3","5","Appears to have improved my sensitive teeth.Thus, good value",,,"","Works well","https://www.amazon.com/gp/customer-reviews/RCXVEWXZIY5Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on April 26, 2022",""
"United States",,"2021-10-25","true","103","B07YXF4CV3","5","This is a great value. I have sensitive teeth, so this is the only toothpaste I can use.",,,"","Great value","https://www.amazon.com/gp/customer-reviews/R1RM7I07RH4T9T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on October 25, 2021",""
"United States",,"2022-01-15","true","104","B07YXF4CV3","5","It's  great and works well to sensitize teeth. No pain with hot or cold foods.",,,"","I have used this toothpaste for years. It is sensitizing","https://www.amazon.com/gp/customer-reviews/R2XEF7G4S5L38J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on January 15, 2022",""
"United States",,"2021-09-29","true","105","B07YXF4CV3","5","makes your teeth feel very clean and fresh.  Will purchase again",,,"","Love mint","https://www.amazon.com/gp/customer-reviews/R1698FHSSVE5Q1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on September 29, 2021",""
"United States",,"2022-04-08","true","106","B07YXF4CV3","5","good product at a great price",,,"","good product at a great price","https://www.amazon.com/gp/customer-reviews/R249OMVIKDH2JU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on April 8, 2022",""
"United States",,"2021-08-09","true","107","B07YXF4CV3","5","Super fast delivery, great taste & breath freshening.  Can't beat it!",,,"","Love everything about this toothpaste!","https://www.amazon.com/gp/customer-reviews/R1L9L77YIKL64P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on August 9, 2021",""
"United States",,"2021-12-18","true","108","B07YXF4CV3","5","Help with teeth and sensitivity",,,"","Great value for your money","https://www.amazon.com/gp/customer-reviews/R2YRRMWNBLZVK6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on December 18, 2021",""
"United States",,"2021-11-08","true","109","B07YXF4CV3","5","Very pleased",,,"","Excellent","https://www.amazon.com/gp/customer-reviews/R1OJWR3CTG5MPG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on November 8, 2021",""
"United States",,"2022-01-08","true","110","B07YXF4CV3","5","Use for teeth sensitivity was recommended by my dentist , love it",,,"","Great for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R1WNZTXTS0OSF4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXF4CV3","Reviewed in the United States on January 8, 2022",""
