"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2022-02-06","false","73","B095Z57SV9","5","The Sensodyne repair & protect whitening toothpaste is made for those with teeth sensitive to temperature, acids, sweets, and contact by actively repairing weakened enamel.  This toothpaste also whitens and works to prevent cavities.This toothpaste is used like any other and gets the job done.  The mild flavor is barely noticeable, unlike the intense flavors of common brands.  I experience tooth sensitivity on rare occasions, and my teeth are a normal shade.  I haven’t noticed any changes after using this toothpaste over the past month.  My tooth enamel probably doesn’t need to be repaired.Whiter teeth would be nice, but I’m more concerned with fighting stains.  As a coffee drinker, I am concerned about staining my teeth.  If my teeth have been whitened, it’s been too gradual for me to notice.I don’t normally use Sensodyne toothpaste but have no concerns about doing so.  This toothpaste works as well as my normal whitening brand.  If you have sensitive teeth, perhaps the Sensodyne repair & protect whitening toothpaste is right for you.► PROS:Protects and repairs teethReduces sensitivityWhitensMild flavor► CONS:None I could find",,,,"","Mild Flavor: A Sensodyne Repair & Protect Whitening Toothpaste Review","https://www.amazon.com/gp/customer-reviews/R9T3JVE5ON9TA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 6, 2022",""
"United States",,"2021-08-10","false","74","B095Z57SV9","4","Sensodyne Repair & Protect Teeth Whitening Sensitive Toothpaste, Cavity Prevention and Sensitive Teeth Treatment - 3.4oz (Pack of 4)The package of four tubes of toothpaste comes economically packaged in a recyclable cardboard box, with the four retail-packed boxes of toothpaste inside. Inside the individual recyclable cardboard toothpaste box, is a 3.4 oz tube of Sensodyne toothpaste. Right off the bat, I like that these tubes of toothpaste have a larger cap on the end than most do. It's easier to grab onto, and if you're prone to dropping the toothpaste cap into the sink as I am, I discovered this cap is just large enough that it will not go down the typical drain. That's a plus right there because I'm clumsy and drop things like that. Once you've taken the lid off and dropped it in the sink, the top of the tube is sealed for your safety with a small foil-based seal, so you know that your toothpaste has not been tampered with.As far as using the toothpaste, it foams up nicely in your mouth without using a tremendous amount, and it left me feeling that my teeth were clean and didn't have any negative effects or aftertaste as some toothpaste do. I like that The toothpaste, being Sensodyne, helps with sensitive areas, and has additives to not only help whiten your teeth, it's formulated to help prevent cavities as well. I'm sure there's some long scientific reason why that works, I'm just happy that it does.",,,,"","Leaves your mouth feeling clean","https://www.amazon.com/gp/customer-reviews/R3QTMFSUH7588F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 10, 2021",""
"United States",,"2022-03-25","false","75","B095Z57SV9","5","Refrescante",,,,"","Exceeds my expectations","https://www.amazon.com/gp/customer-reviews/R3NIM3RJ2S7IBS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 25, 2022",""
"United States",,"2021-08-12","false","76","B095Z57SV9","4","PACKAGING: Tubes have large caps so that they stand up - 5 stars for the tubes!!!! The product dispenses easily - actually a little too easily - a soft touch gives you the most control on how much goes on your brush.DIRECTIONS: The directions indicate that the user should put an INCH of paste on their brush 😮😣 which goes against the ADA's recommendation of a pea sized amount is all you need. If you don't eat peas, you know how big a plain M&M is? That's how much toothpaste you need. Too much fluoride is bad for you. I have to dock a star for those bad instructions. It's like shampoo that tells you to wash your hair twice.FLAVOR: Nice, minty flavor that's not too strong.MOUTH FEEL: A little goes a long way. This stuff foams up in your mouth and coats all your teeth. If you use a sonic toothbrush it will foam up even more.EFFECTIVENESS: When I'm done brushing, my teeth feel clean and my dentist recommends this for sensitive gums. Since I've been using this, my gums are less sensitive but that happens slowly over time not after just one brushing.",,,,"","Helps with sensitive gums, leaves teeth clean.","https://www.amazon.com/gp/customer-reviews/R11YADBXOH0IJM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 12, 2021",""
"United States",,"2021-08-04","false","77","B095Z57SV9","4","I've been trying a bunch of different toothpastes to see which one works the best for me. This toothpaste is pretty on par with the ones that I have tried. What I like about this one is how Sensodyne always have tubes that feel more premium and it isn't overpowering of taste in mouth.Quality:This product is a little minty but not overpowering. It is enough for you to feel that your teeth is cleaned. I also noticed that spots of sensitivity in my mouth are slightly gone because of this toothpaste after using it for a week. I have not really noticed anything different with the whitening though.Overall, it's an okay product.",,,,"","Pretty Decent Toothpaste","https://www.amazon.com/gp/customer-reviews/R9EK1U8BNJ2OV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 4, 2021",""
"United States",,"2021-08-22","false","78","B095Z57SV9","4","I am a jaw clencher and teeth grinder and it has left me with sensitive gums and teeth. I was pretty skeptical about this toothpaste but am so happy I found and even happier it is a multi pack because I dont think I can live without it. It truly stops the cold from piercing the top of my teeth near my gums - I would use it just for that BUT it actually helps whiten my teeth too - I would say after a week it was pretty noticeable. It is lighter than a regular paste and some days I brush first with aquafresh then this but all around it is great! Tastes good too!",,,,"","Teeth grinder’s best friend","https://www.amazon.com/gp/customer-reviews/R2A60Z5EV06ANF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 22, 2021",""
"United States",,"2021-10-14","false","79","B095Z57SV9","4","We have been long time Sensodyne users is so it didn't take much to sell us on this. This is the repair and protect and so far it seems to be doing a great job. My spouse has sensitive teeth and swears by this. It tastes pretty good and it's not gritty or anything like that. I don't necessarily notice any whitening but my teeth are fairly white anyway. I like that you can stand it on end and it's perfect for everyday.",,,,"One person found this helpful","Works well, my spouse swears by it.","https://www.amazon.com/gp/customer-reviews/R2Q7NKG33DJW5I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on October 14, 2021",""
"United States",,"2021-08-30","false","80","B095Z57SV9","5","I've been using Sensodyne whitening toothpaste for a couple of weeks and it seems to provide clean-feeling teeth comparable to both Crest and Colgate pastes.  While I don't notice a huge difference in feeling while I'm brushing, my teeth and gums don't throb when I rinse with cold water so there must be some nerve-dulling agent that helps.  The paste is a cream-colored variety with very light grit so it's similar other pastes, possibly less gritty.  The taste is pleasant enough if you like peppermint.  I find it's as good if not better than other brands and leaves my mouth feeling pretty fresh when I spit it out after brushing.I haven't noticed increased whitening of my teeth but I assume any difference would take many brushings and I haven't been using enough to comment.  If I do notice a brightening smile I will edit this review to make note of the change.  Overall, Sensodyne appears to work as well as other brands I've tried including Crest, Colgate, and Aqua-Fresh.",,,,"","My teeth feel clean.","https://www.amazon.com/gp/customer-reviews/R2HRC6IMTIFF2A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 30, 2021",""
"United States",,"2022-11-30","true","121","B095Z57SV9","5","I originally started buying this toothpaste from my local supermarket due to increased teeth sensitivity.  Looking back, the sensitivity was probably due to an increase in acidic drinks.  As my tube dwindled, I decided to check on Amazon for the product, out of convenience and price.Well, both criteria were easily met.  This four pack of toothpaste tubes were significantly cheaper than my supermarket pricing, and the product was delivered promptly.The toothpaste, in my opinion, is better than other ""sensitive teeth"" products from the same manufacturer, that are readily available in the US.  I haven't tried, or tried to get, the Repair and Protect non-US version with NovaMin technology.  While I understand it is even more effective, I think I'll wait until it's approved for use without a prescription over here.  For now, this product meets my needs.",,,,"","Effective for Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R2M9M7V1835EKP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on November 30, 2022",""
"United States",,"2021-12-08","true","122","B095Z57SV9","5","Good",,,,"","Good","https://www.amazon.com/gp/customer-reviews/R1SXY3TKJ8QJEW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 8, 2021",""
"United States",,"2023-03-24","true","123","B095Z57SV9","5","I've been using this product for many years and it does exactly what it promises",,,,"","Wonderful product","https://www.amazon.com/gp/customer-reviews/R2PP9JUBO2ZU0W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 24, 2023",""
"United States",,"2023-02-28","true","124","B095Z57SV9","5","Excelente artículo para el cuidado de los dientes y encías débiles gracias",,,,"","Excelente experiencia con este vendedor","https://www.amazon.com/gp/customer-reviews/RYAPQ34IMM2Q6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 28, 2023",""
"United States",,"2021-08-26","true","125","B095Z57SV9","5","It is the only toothpaste I buy since I tried it.",,,,"","Sensory Repair and Protect toothpaste.","https://www.amazon.com/gp/customer-reviews/R1M26FB1KVKTGY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 26, 2021",""
"United States",,"2023-01-27","true","126","B095Z57SV9","5","Works  better then the other brands with out the toothpaste taste",,,,"","Love the product","https://www.amazon.com/gp/customer-reviews/R3SF471PRI4915/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on January 27, 2023",""
"United States",,"2023-03-24","true","127","B095Z57SV9","5","Great for sensitive teeth",,,,"","As advertised","https://www.amazon.com/gp/customer-reviews/R4F9EYT1NGUEZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 24, 2023",""
"United States",,"2022-12-18","true","128","B095Z57SV9","5","El dolor de Dientes por sensibilidad, desapareció.",,,,"","Me encanto","https://www.amazon.com/gp/customer-reviews/RPBIBS1TPMIRJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 18, 2022",""
"United States",,"2022-02-05","true","61","B095Z57SV9","1","I have been using Sensodyne for years. Only one day after me and my wife switch to this from AMAZON, both of us have been experiencing swollen tongue that is always painful! And finally we realize this might be caused by the toothpaste. But still I am shocked to see so many negative reviews recently that are making the same complain and AMAZON is still selling this product.",,,,"","I dont care if it is fake, it hurts your tongue!!!","https://www.amazon.com/gp/customer-reviews/R1KSMHBTUDBH7Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 5, 2022",""
"United States",,"2022-02-07","true","62","B095Z57SV9","1","I never write reviews but thought I would share my horrible experience with this toothpaste. I have used this brand for years and have always loved it. I bought this on Amazon last week and my mouth starting hurting right away. I would not buy this product and Amazon should remove it from the website.",,,,"2 people found this helpful","Fake product","https://www.amazon.com/gp/customer-reviews/RGEBGK4K0629Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 7, 2022",""
"United States",,"2022-04-18","true","63","B095Z57SV9","1","Sensodyne toothpastes typically advertise that they don’t contain sodium lauryl sulfate. This one, for some reason, contains it, and doesn’t have indication on the buyer page that it does. This would normally be fine, but I am allergic to SLS and use Sensodyne specifically for that feature.",,,,"One person found this helpful","contains sodium lauryl sulfate","https://www.amazon.com/gp/customer-reviews/R2FJQHJZ3YDU6L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on April 18, 2022",""
"United States",,"2023-03-05","false","64","B095Z57SV9","5","Smart buy",,,,"","Cheaper then Walmart","https://www.amazon.com/gp/customer-reviews/R24KIT0TR0L9WX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 5, 2023",""
"United States",,"2023-03-26","false","65","B095Z57SV9","3","Works as designed",,,,"","So it’s toothpaste","https://www.amazon.com/gp/customer-reviews/R1J4D2RKDPJ1ZO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 26, 2023",""
"United States",,"2022-05-17","true","66","B095Z57SV9","1","After a week, my mouth feels like it's shedding from the inside. It's the difference between the usual Sensodyne toothpaste. Note to self, no matter how cheap, don't use this.",,,,"","Causes Sloughing","https://www.amazon.com/gp/customer-reviews/R1Z4NGAGKXA9V3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on May 17, 2022",""
"United States",,"2022-03-01","true","67","B095Z57SV9","1","The toothpaste leaves a salty taste I. Your mouth. It does not go away.  As soon as I switched to a different toothpaste the salty  aftertaste started to dissipate.",,,,"","Very salty aftertaste. Not recommended!","https://www.amazon.com/gp/customer-reviews/R1MT26SZBORFFG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on March 1, 2022",""
"United States",,"2022-06-20","true","68","B095Z57SV9","1","All 4 tooth paste pieces are old ones… Pls deliver quality products or do not display it.",,,,"","Old product was delivered.","https://www.amazon.com/gp/customer-reviews/R2E9GS9Y7QJC29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on June 20, 2022",""
"United States",,"2022-01-08","true","69","B095Z57SV9","1","It honestly tastes like someone put sugar into crest toothpaste. It’s also made my girlfriends teeth MORE sensitive in just three days of using it. Do not buy this product.",,,,"","This is fake","https://www.amazon.com/gp/customer-reviews/R1IRO4PZ06ZVID/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on January 8, 2022",""
"United States",,"2022-02-05","true","70","B095Z57SV9","1","Different taste and texture. Packaging is lower quality as well. Not the same as store-bought version.",,,,"One person found this helpful","Fake product?","https://www.amazon.com/gp/customer-reviews/R17YNNQ1D2GK08/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 5, 2022",""
"United States","🇺🇸","2023-03-21","true","11","B095Z57SV9","5","I like the way it works on my gums",,,,"One person found this helpful","Helps gums","https://www.amazon.com/gp/customer-reviews/R16XAWIS2HOW78/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on March 21, 2023",""
"United States","🇺🇸","2023-01-29","true","12","B095Z57SV9","4","I can only use Sensodyne for my sensitive teeth. I have loved it for years but this was the first time I had tried this product. I do like it. My teeth get cleaned and the flavor is magnificently minty. The only ""kind of issue"" is that the paste is gritty but I'm getting use to it. I would recommend this unless you think the texture is wrong for you. Also, I haven't really seen any whitening of my teeth but I have on my family.",,,,"4 people found this helpful","Cleans teeth but gritty paste","https://www.amazon.com/gp/customer-reviews/RQD1ANV3DCZ33/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on January 29, 2023",""
"United States","🇺🇸","2023-02-28","true","13","B095Z57SV9","5","Great deal, it’s $9.00 a tube at CVS",,,,"","Sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3HPSNT2X02JIE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on February 28, 2023",""
"United States","🇺🇸","2022-09-10","true","14","B095Z57SV9","5","I’ve been suffering badly with sensitive teeth and gums to the point where I was just miserable. It was painful to eat or drink anything cold or hot. Also, painful on one side to chew anything crunchy.  I saw my dentist in June 2022, and he recommended Sensodyne toothpaste. It took a couple of weeks to start working, and to my surprise I no longer have the same sensitivity that I was suffering through a few months ago. This toothpaste has helped me tremendously! Also, at the recommendation of other reviews that I’ve read by other people, I started using the Sensodyne mouthwash as well. It’s kind of expensive but well worth it if you’re suffering from tooth and gum sensitivity. My dentist also recommended to apply a little bit of the toothpaste directly on my gums with a Q-tip right before bed. I’m so grateful but I’m no longer suffering. I highly and strongly recommend Sensodyne toothpaste to anyone who suffers from tooth and gum sensitivity.",,,,"9 people found this helpful","Huge relief from tooth sensitivity","https://www.amazon.com/gp/customer-reviews/R1FMRWF1E0LJ8N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on September 10, 2022",""
"United States","🇺🇸","2023-01-09","true","15","B095Z57SV9","4","N/A",,,,"","Es muy buena para la sensibilidad y blanquear los dientes","https://www.amazon.com/gp/customer-reviews/R2FGH0ZLNXMYU2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on January 9, 2023",""
"United States","🇺🇸","2023-03-02","true","16","B095Z57SV9","3","No seal for the tubes. Suspicious as no seal is there for the tubes. Or the package. The package is just a generic box. The individual tubes have no factor seal. I would not use these as it seems suspicious.",,,,"","Did not have a seal","https://www.amazon.com/gp/customer-reviews/R2VRYUQNJPKYHV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on March 2, 2023",""
"United States","🇺🇸","2022-11-17","true","17","B095Z57SV9","4","Great bargain for the price...gets the job done.",,,,"One person found this helpful","High Quality Product","https://www.amazon.com/gp/customer-reviews/R1ULHDNZU7B7YG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on November 17, 2022",""
"United States","🇺🇸","2023-01-20","true","18","B095Z57SV9","5","It’s purpose",,,,"","Great prices","https://www.amazon.com/gp/customer-reviews/R2OU8SZHYTWY4Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on January 20, 2023",""
"United States","🇺🇸","2023-01-09","true","19","B095Z57SV9","5","Great tooth paste",,,,"","Good price","https://www.amazon.com/gp/customer-reviews/R2SF6Y7EYGRK0U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on January 9, 2023",""
"United States","🇺🇸","2022-12-03","true","20","B095Z57SV9","5","I don’t know how is it. But my dentist recommended it to me. Hopefully it will help.",,,,"","Recommend it by dentist","https://www.amazon.com/gp/customer-reviews/R77NY747ATAAM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on December 3, 2022",""
"United States","🇺🇸","2022-06-30","true","41","B095Z57SV9","5","Like the flavor",,,,"","Greatest","https://www.amazon.com/gp/customer-reviews/R3662IOLOAO1N7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on June 30, 2022",""
"United States","🇺🇸","2022-04-11","true","42","B095Z57SV9","5","I’ve been using Sensodyne toothpaste for years now and has been working great",,,,"","Great product","https://www.amazon.com/gp/customer-reviews/RCTDXQSR2GVT5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on April 11, 2022",""
"United States","🇺🇸","2022-06-07","true","43","B095Z57SV9","5","Muy bueno",,,,"One person found this helpful","Bueno","https://www.amazon.com/gp/customer-reviews/R16VCXX4983MJY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on June 7, 2022",""
"United States","🇺🇸","2023-02-02","true","44","B095Z57SV9","1","I have purchased Sensodyne from Amazon and after using it for 2 weeks, I had sore mouth, rashes inside my mouth, I was bleeding from under my tongue, my mouth became dried all the time, I couldn't eat any spicy food because my mouth was burning. I right away stopped using this product, and went to Walgreens and purchased real Sensodyne and all the issues I was having slowly going away. I still have burning inside my mouth  while eating spicy food. PLEASE DO NOT BUY SENSODYNE FROM AMAZON OR THIS SELLER.",,,,"One person found this helpful","Not Original Sensodyne","https://www.amazon.com/gp/customer-reviews/R23B37QODLG9MB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on February 2, 2023",""
"United States","🇺🇸","2022-03-20","true","45","B095Z57SV9","5","Good taste and help me with tooth sensitivity",,,,"5 people found this helpful","Like it","https://www.amazon.com/gp/customer-reviews/R1N0WR9MXCM9W1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on March 20, 2022",""
"United States","🇺🇸","2022-03-15","true","46","B095Z57SV9","5","They arrived on time and were what I wanted",,,,"5 people found this helpful","Toothpaste","https://www.amazon.com/gp/customer-reviews/R2C7HRNKYU9M0Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on March 15, 2022",""
"United States","🇺🇸","2022-11-23","true","47","B095Z57SV9","2","I ordered 3 packs (12 toothpaste), it comes with the expiration day 05/2023 while now is Nov/2022, seems like a clear stock items selling at full tag price",,,,"","Very close exp date","https://www.amazon.com/gp/customer-reviews/RPUAXRY1SRJIQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on November 23, 2022",""
"United States","🇺🇸","2022-03-22","true","48","B095Z57SV9","5","Used for years lives up to hype",,,,"3 people found this helpful","Sensitive","https://www.amazon.com/gp/customer-reviews/R3BJB9P8XBIDNT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on March 22, 2022",""
"United States","🇺🇸","2021-12-06","true","49","B095Z57SV9","5","Can't believe I waited this long to switch to a toothpaste that actually helps with my sensitive teeth and whitening on top of that.",,,,"5 people found this helpful","Great Switch","https://www.amazon.com/gp/customer-reviews/R37Y5RAII46YA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on December 6, 2021",""
"United States","🇺🇸","2022-02-04","true","50","B095Z57SV9","5","Think the price is kind of high.",,,,"One person found this helpful","Does the job.","https://www.amazon.com/gp/customer-reviews/R1SD5XQ7B2Y9OE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States 🇺🇸 on February 4, 2022",""
"United States",,"2022-12-16","true","111","B095Z57SV9","5","This is the only toothpaste that significantly helps with the sensitivity. I have almost no sensitivity when I use it daily.",,,,"","Significantly helps sensitivity","https://www.amazon.com/gp/customer-reviews/R2TC90Q1RKZEOK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 16, 2022",""
"United States",,"2021-08-11","true","112","B095Z57SV9","5","N/a",,,,"","Good","https://www.amazon.com/gp/customer-reviews/R2PB8S47FHDP1F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 11, 2021",""
"United States",,"2022-10-16","true","113","B095Z57SV9","5","I have subscription on these toothpaste. They are very comfortable to use. Good for my sensitive teeth. Like it a lot. Recommended by my dentist so I decided to try it.",,,,"","A bit more expensive than other brand for good reason","https://www.amazon.com/gp/customer-reviews/RUO7QJQ3U72LR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on October 16, 2022",""
"United States",,"2023-02-04","true","114","B095Z57SV9","5","Have been using for sons who have very sensitive new permanent teeth. It has been working very well as well as keeping them clean.",,,,"","Excellent for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R10R4Z7OAWYG9Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on February 4, 2023",""
"United States",,"2022-08-19","true","115","B095Z57SV9","5","See above statement",,,,"","Great for sensitive teeth.","https://www.amazon.com/gp/customer-reviews/RZJSDK961UI6X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on August 19, 2022",""
"United States",,"2023-04-23","true","116","B095Z57SV9","1","Seems like this is either a fake or defective batch. DO NOT use the toothpaste if it appears yellowish.",,,,"","Yellowish toothpaste color and caused awful rash in my mouth","https://www.amazon.com/gp/customer-reviews/R9D05LBZE8T0J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on April 23, 2023",""
"United States",,"2022-09-19","true","117","B095Z57SV9","5","Prevents inflammation.",,,,"","My product","https://www.amazon.com/gp/customer-reviews/RFHCJK18HSVP1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on September 19, 2022",""
"United States",,"2022-07-29","true","118","B095Z57SV9","5","It works great and it’s easy on my gums and helps whitening teeth",,,,"","Works great","https://www.amazon.com/gp/customer-reviews/R85XKSTOSJTW9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on July 29, 2022",""
"United States",,"2023-04-18","true","119","B095Z57SV9","5","I buy this for my elderly mother.  It is very easy on her teeth.  She is very pleased.",,,,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R1G5VD00XCONAU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on April 18, 2023",""
"United States",,"2021-12-29","true","120","B095Z57SV9","5","You won’t be disappointed",,,,"","None Better !!","https://www.amazon.com/gp/customer-reviews/R1NTXKHIMOKDTY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z57SV9","Reviewed in the United States on December 29, 2021",""
