"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2020-05-06","true","905","B07YXDVT9W","1","After using this for 2 days, I was wondering why my mouth is becoming painful and my lips were swollen and chapped. The inside of my lip is developing canker sores and under my tongue is  sore. My gums are also starting to get red and irritated. Reviews on Sensodyne's website quickly showed that other people were experiencing exactly the same reactions to something in this version (not in some other Sensodyne formulas). Maybe fine for most but unfortunately I have to throw this out.",,,"8 people found this helpful","Chapped Lips, Sores in Mouth","https://www.amazon.com/gp/customer-reviews/R35CJ8LWJ4MLHW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 6, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-07-31","true","906","B07YXDVT9W","5","This really, really, really works",,,"","Really Works","https://www.amazon.com/gp/customer-reviews/R23EOV3VL1VBVW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 31, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-03-02","true","907","B07YXDVT9W","3","Priced to high for the size of the tube",,,"","Price","https://www.amazon.com/gp/customer-reviews/RGRMGEV2BB6UL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 2, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2023-04-09","false","908","B07YXDVT9W","5","Very good tooth paste,really protect your gum and teeth, best for me",,,"","Best","https://www.amazon.com/gp/customer-reviews/R3CTZYIZT455Y1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 9, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-02-09","true","909","B07YXDVT9W","1","It feels different when I used this for the first time. I’ve been using the same brand for years and bought it from Costco. But this one, it’s a totally different product. Weird taste, like smoking… watery and runny. It’s horrible since I just feel it’s not safe to use this product.",,,"","Fake product","https://www.amazon.com/gp/customer-reviews/R22G9S28J2ETHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 9, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2019-03-30","true","910","B07YXDVT9W","5","Good price and toothpaste works as described",,,"","Works","https://www.amazon.com/gp/customer-reviews/R2YAAUUEROQTBN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 30, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-01-12","true","911","B07YXDVT9W","5","Good product",,,"","Good product","https://www.amazon.com/gp/customer-reviews/R39JJJPVCK8DV4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 12, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-07-27","true","912","B07YXDVT9W","5","Doctor recommended for sensitivity...it works.",,,"","It Works","https://www.amazon.com/gp/customer-reviews/R1YUXUTGS41WK3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 27, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-11-07","true","913","B07YXDVT9W","5","Works pretty good.",,,"","It's okay.","https://www.amazon.com/gp/customer-reviews/R1XFY13JZ0UAG6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 7, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2014-03-25","true","914","B07YXDVT9W","3","My dentist recommended Sensodyne,,which is why I tried it. He said it will keep my teeth from getting sensitive with time. I sure hope he is right in this one.I noticed that there is some discrepancy whether this has/has not the new ingredients. Maybe they labeled it wrong, or trying to play us...I have no idea. What I do know, is I got a very good deal on this using Subscribe and save ( 15% off), but I have to find out the quality of the toothpaste.",,,"One person found this helpful","Not regular Sensodyne?","https://www.amazon.com/gp/customer-reviews/RY719BWGVEYK0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 25, 2014","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-07-24","true","915","B07YXDVT9W","5","Leaves teeth whiter and protected",,,"","Very good","https://www.amazon.com/gp/customer-reviews/R3ES68N3YB6NUF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 24, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2015-07-25","true","916","B07YXDVT9W","5","Best toothpaste ever for sensitive teeth. My husband uses this for sensitivy to cold drinks and ice cream. He loves it! Without this toothpaste he is in missory. His Dentist recommended it and it works!",,,"","Works!","https://www.amazon.com/gp/customer-reviews/RMH0ZC6J0V4IV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 25, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-01-03","true","917","B07YXDVT9W","5","Very nice",,,"","Nice","https://www.amazon.com/gp/customer-reviews/R27SEWGSEHCFRT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 3, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-12-13","true","918","B07YXDVT9W","2","It made my teeth look good but my lips and tongue are swollen and the inside of my mouth feels like it’s been torn up.",,,"One person found this helpful","Torn up mouth","https://www.amazon.com/gp/customer-reviews/R2K835WBJTUGHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 13, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2022-04-25","true","919","B07YXDVT9W","1","Don’t know if I got a bad batch, or Sensodyne  has significantly changed their formula. Consistency was quite dry and sticky..unflavored. Distasteful to use, difficult to rinse out of my mouth. All 3 tubes were the same. Went back to Pronamel / Repair & Whitening.",,,"","Flavorless sticky paste..stick with Pronamel…I threw the 3 tubes away!","https://www.amazon.com/gp/customer-reviews/R193YU3CEYP8YE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 25, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2019-07-04","true","920","B07YXDVT9W","5","Awesome flavor! It’s my fave.",,,"","Great taste","https://www.amazon.com/gp/customer-reviews/R1DGAD4SMM6NM8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 4, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-03-22","true","591","B07YXDVT9W","1","Expires in a month. Not going to use 2 tubes in a month",,,"","Expired","https://www.amazon.com/gp/customer-reviews/R26E4NX3F0VMI0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 22, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-03-22","true","592","B07YXDVT9W","5","Good stuff",,,"One person found this helpful","Good stuff","https://www.amazon.com/gp/customer-reviews/R3Q0T3OYUBQXF2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 22, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2020-06-02","true","593","B07YXDVT9W","2","After using this product for a few weeks, I believe it does in fact whiten. However, it creates that same dull aching sensation (though to a much lesser degree) that I get when I use Crest white strips. It has made my teeth whiter, but a lot more sensitive, which is exactly the opposite of what Sensodyne is supposed to do. I had to stop using this product because of the increased sensitivity. If you have sensitive teeth, I recommend skipping this product and using the original non-whitening Sensodyne formula.",,,"2 people found this helpful","Whitens, but not appropriate for sensitive teeth","https://www.amazon.com/gp/customer-reviews/RRE0XC61DUG1G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 2, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-04-19","true","594","B07YXDVT9W","5","Good",,,"","Good","https://www.amazon.com/gp/customer-reviews/R10HVWWDHBLGJH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 19, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2017-08-28","true","595","B07YXDVT9W","5","My only and favorite toothpaste. I do not use anything other than Sensodyne. It is easy on my teeth and gums and the taste should you accidentally swallow is not horrible. This toothpaste is pricey however one tube lasts me 3-4 months and I brush twice a day.",,,"","The BEST toothpaste for sensative teeth","https://www.amazon.com/gp/customer-reviews/R1IUU4GKU9GIPL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 28, 2017","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-12-28","true","596","B07YXDVT9W","5","Good toothpaste.  Recommended by my dentist to help with teeth sensitivity.  Good quality, good taste, and It has helped.",,,"","GOOD PRODUCT","https://www.amazon.com/gp/customer-reviews/RECOTH0Z9HTTC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 28, 2019","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2015-07-21","true","597","B07YXDVT9W","5","I was having sensitivity on the upper right side of my mouth where the large molar is located.  My dentist recommended this product since he could not find anything wrong after taking x-rays.  Well, I'm delighted to say that after about a week, I no longer have sensitivity to hot and cold liquids or foods.  I would recommend this product in a heartbeat to my family and friends.",,,"","My dentist recommended this product since he could not find anything wrong ...","https://www.amazon.com/gp/customer-reviews/RP9NKX73U4DOP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 21, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2021-01-20","true","598","B07YXDVT9W","5","Good product works well.",,,"","Tooth paste.","https://www.amazon.com/gp/customer-reviews/RXE6X34GO75QT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 20, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-10-06","true","599","B07YXDVT9W","5","Absolutely great product for sensitive teeth. They are naturally pretty pricey but the value of being able to eat and drink whatever I want now is priceless",,,"","Teeth feel amazing","https://www.amazon.com/gp/customer-reviews/R3GYGF4FCBFA4T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 6, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-08-19","true","600","B07YXDVT9W","1","It advertises on the page that it is “Whitening Repair & Protect” toothpaste which is why I purchased it. But when I receive it, in the place where it should say whitening, I just says “mint”. I was not sent the product I was advertised and the item is not eligible for refund. Buyer beware!","https://m.media-amazon.com/images/I/81WlDXRiuOL._SY88.jpg",,"2 people found this helpful","Not Whitening Toothpaste","https://www.amazon.com/gp/customer-reviews/R16S3U2V6JRB4T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 19, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2014-09-03","true","831","B07YXDVT9W","5","I love the product. Gentle on tooth with high amount if fluoride to protect tooth. The taste is minty and refreshing. Kills bad breath and even if you have a mild toothache it will relief the pain. Don't use it during pregnancy due to high amount of floride.",,,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R2B64A0ARNNBHA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 3, 2014","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2015-01-04","true","832","B07YXDVT9W","5","Any time I feel a little pain or discomfort on my teeth this toothpaste is the first primary dentist that I go to...after using for a couple of time the discomfort is gone... I would recommend daily use or using it with another toothpaste every other day!",,,"","I would recommend daily use or using it with another toothpaste every ...","https://www.amazon.com/gp/customer-reviews/RU8A61GYRM38K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 4, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-10-27","true","833","B07YXDVT9W","5","Expensive and hope it works... Tastes great...",,,"","Great","https://www.amazon.com/gp/customer-reviews/RI7F2E8BR2R7L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 27, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-02-18","true","834","B07YXDVT9W","5","Easy to order from Amazon",,,"","Works good","https://www.amazon.com/gp/customer-reviews/R3DV209XKVHPNV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 18, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2015-06-13","true","835","B07YXDVT9W","5","I was having one sensitive tooth and whenever i had something cold i felt a sharp pain. So i ordered this and it served well. I used it twice a day and i found it gave better results when i brush before bed time.",,,"","I used it twice a day and i found it gave better results when i brush before bed time","https://www.amazon.com/gp/customer-reviews/R2DO24VTL15NSS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on June 13, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2016-03-02","true","836","B07YXDVT9W","4","Bought this for my husband and he seems to like it. Only complaint is he wishes it tasted better. Otherwise it has helped with his sentivitiy.",,,"","Bought this for my husband and he seems to like it. Only complaint is he wishes it tasted ...","https://www.amazon.com/gp/customer-reviews/R32JAQHFF9H3FK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 2, 2016","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2019-02-13","true","837","B07YXDVT9W","5","Love this toothpaste but it’s cheaper to just go to wal-mart.",,,"2 people found this helpful","Great toothpaste","https://www.amazon.com/gp/customer-reviews/RFGNICZW26NHC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 13, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-02-12","true","838","B07YXDVT9W","5","Sensodyne has a one-two punch!!",,,"","Keeps my teeth protected & beautiful!!","https://www.amazon.com/gp/customer-reviews/R25H6PC4VN5NYU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 12, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-03-06","true","839","B07YXDVT9W","5","Cleans very well",,,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R2OAKU10DQQ4C5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 6, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2020-05-09","true","840","B07YXDVT9W","5","Great product",,,"","Long lasting","https://www.amazon.com/gp/customer-reviews/R27JM952BC787S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 9, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-06-02","true","461","B07YXDVT9W","4","Consumption too high, and too liquid. 4 stars.",,,"","Good value for price.","https://www.amazon.com/gp/customer-reviews/R26S7L91G3RLNJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 2, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-03-23","true","462","B07YXDVT9W","5","Got a good price fast shipping and delivered.Simple",,,"","Simple","https://www.amazon.com/gp/customer-reviews/R2X8BKDU4QV27J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 23, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-11-10","true","463","B07YXDVT9W","5","One of the mintier toothpastes out there, definitely leaves your mouth feeling fresh and bacteria-free after a good brushing. Only thing I'd say is that it can be 1.5-2x pricier than your crests and colgates without a clear 1.5-2x increase in value.",,,"","Very minty and fresh","https://www.amazon.com/gp/customer-reviews/R2TOE3SHAWFCTJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 10, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-11-12","true","464","B07YXDVT9W","4","Flavor is not really good. I don’t feel that my mouth is fresh after brushing. I prefer the other sensodyne products.",,,"","Could be better","https://www.amazon.com/gp/customer-reviews/R3P7VLXX3GL2J6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 12, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-05-06","true","465","B07YXDVT9W","5","I have bought this deal a couple times.  Price is better than stores.  I like this toothpaste because I have sensitive teeth and after the first half tube, I noticed a huge difference with cold food.  I wouldn't use any other toothpaste.",,,"","I have ordered more than once","https://www.amazon.com/gp/customer-reviews/R3NNH0I3IGZ72O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 6, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-12-23","true","466","B07YXDVT9W","5","Have been using Sensodyne toothpaste for about 10 years. Initially required about two months of daily brushing to de-sensitive my teeth. It costs more than other brands tried in the past, but I get the results needed.",,,"","Great product","https://www.amazon.com/gp/customer-reviews/R3508R0C0NC8I6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on December 23, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-02-14","true","467","B07YXDVT9W","5","Love the taste of this one. The consistency is just right, it sticks to your teeth a bit (I don't know how else to describe it) and doesn't just wash away immediately like cheaper toothpaste. My teeth are cleaner with this than any other regular toothpaste outside of the charcoal ones.",,,"20 people found this helpful","Best toothpaste ever (and I've tried a lot)","https://www.amazon.com/gp/customer-reviews/R2QIBC2K02M8MP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 14, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-02-23","true","468","B07YXDVT9W","5","Liked the flavor is also good for my sensitive teeth.",,,"One person found this helpful","Very good","https://www.amazon.com/gp/customer-reviews/RWKVCB5VJ2NB6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 23, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2021-06-07","true","469","B07YXDVT9W","5","MUY BUEN ARTICULO GRACIAS",,,"","MUY BUEN ARTICULO GRACIAS","https://www.amazon.com/gp/customer-reviews/R2RJOWS8MG6Z5S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 7, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-24","true","470","B07YXDVT9W","4","worth money",,,"","not bad","https://www.amazon.com/gp/customer-reviews/R1GOR8UO8KBM83/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 24, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-01-06","true","711","B07YXDVT9W","3","frost time try this brand not bad",,,"","not bad","https://www.amazon.com/gp/customer-reviews/R22DVDNY3HPX7P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 6, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-24","true","712","B07YXDVT9W","5","Good price and quality.",,,"","Great value","https://www.amazon.com/gp/customer-reviews/R1IJ3T6QMF7SAY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 24, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-09-16","true","713","B07YXDVT9W","5","Muy buena calidad",,,"","Muy buen producto","https://www.amazon.com/gp/customer-reviews/R3O8ETQPHH7TG5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on September 16, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2014-06-06","true","714","B07YXDVT9W","5","I have had issues with my teeth since a dentist many years ago cut back my gums. This toothpaste purports to repair and strengthen teeth. It does. I was a bit skeptical but I have read independent reviews by dentists and when I went to the dentist for my cleaning everything was in good shape. I alternate it with Pronamel whitening toothpaste.",,,"","It works","https://www.amazon.com/gp/customer-reviews/R1894PK1B14CMU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 6, 2014","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-04-27","true","715","B07YXDVT9W","5","Dentist told me it's great for my very sensitive teeth. The improvement over the other sensodyne is in the repair.",,,"One person found this helpful","It dulls sensitivity to your healthy but sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R29TCCCQ4QFSCN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 27, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-03-11","true","716","B07YXDVT9W","5","We save a little money by getting this delivered through prime. It's the preferred brand by the guys in my house.",,,"","A favorite in my house","https://www.amazon.com/gp/customer-reviews/R3ML3XW75UKP4G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 11, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-11-23","true","717","B07YXDVT9W","5","Knocks out any sensitivity in just a few uses. My dentist also recommends it.",,,"","Really works!","https://www.amazon.com/gp/customer-reviews/R107MV47QZ1LFN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 23, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-27","true","718","B07YXDVT9W","5","I like it",,,"","Toothpaste","https://www.amazon.com/gp/customer-reviews/R2LKAWJPZUFDF9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 27, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-04-08","true","719","B07YXDVT9W","5","I am surprised that it really solved my teeth sensitivity problems.  I didn’t expect it could work so effectively.",,,"3 people found this helpful","Very good product.","https://www.amazon.com/gp/customer-reviews/R13X1O282ZG20S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 8, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2019-11-26","true","720","B07YXDVT9W","5","Too early to tell switched from Crest to dry this to build teeth",,,"","Too early to tell","https://www.amazon.com/gp/customer-reviews/R3HFPHWFVLR5QI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on November 26, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-09-22","true","371","B07YXDVT9W","5","I use this every day and I have great dental visits. I want to keep my teeth and try to take good care of them. This seems to be doing the trick. My dentist says I am doing a great job so I caulk it up to flossing and this tooth paste so I got little ones for travel.",,,"","Works","https://www.amazon.com/gp/customer-reviews/RIBF7CFA4R5YV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 22, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-09-24","true","372","B07YXDVT9W","2","Not my fav!The ones I buy at the Supermarket are better",,,"One person found this helpful","I didn’t like the texture!","https://www.amazon.com/gp/customer-reviews/R2JJJRUCFIBDGI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 24, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-12-28","true","373","B07YXDVT9W","5","I like Sensondyne! I have sensitive so this is right up my alley! I also love how it whitens and is sensitive on your teeth. The flavor is nice as well, not too harsh but also enough ment to leave you feeling fresh and clean. Will definitely recommend and will be buying again.",,,"","So fresh and So Clean Clean","https://www.amazon.com/gp/customer-reviews/RTWT1TWIYIMD3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 28, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-07-29","true","374","B07YXDVT9W","5","Sensodyne toothpaste is expensive compared to normal Colgate toothpaste but it’s good for my teeth. And my dentist recommended it too, for sensitive teeth. Got it when it was but 2 get 1 free! Awesome!",,,"One person found this helpful","A great buy!","https://www.amazon.com/gp/customer-reviews/R1UZ3AOJJ3LU4D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 29, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-02-24","true","375","B07YXDVT9W","5","I bought this paste from Amazon since it is cheap compared to Walmart and it is a good product",,,"","great value","https://www.amazon.com/gp/customer-reviews/R942IGGO42HHX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 24, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
