"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2022-06-28","true","69","B095Z6SVNB","5","DOES WHAT IT SAYS.  CLEAN VERY WELL.",,,,"","GREAT PRODUCT!!!!","https://www.amazon.com/gp/customer-reviews/R50D6JZEU2FR6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on June 28, 2022",""
"United States","🇺🇸","2022-07-20","true","70","B095Z6SVNB","5","Great toothpaste.",,,,"","Good toothpaste","https://www.amazon.com/gp/customer-reviews/R2N0N1L675TOTN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on July 20, 2022",""
"United States",,"2022-11-02","true","21","B095Z6SVNB","4","seems normal like regular toothpaste",,,,"","Fair for the price","https://www.amazon.com/gp/customer-reviews/RG5NIQSXXBRWL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on November 2, 2022",""
"United States",,"2022-12-25","true","22","B095Z6SVNB","5","Excelente  y recomendada por mi dentista.",,,,"One person found this helpful","Es buena a mis dientes","https://www.amazon.com/gp/customer-reviews/R1RCRD48RWHBL0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on December 25, 2022",""
"United States",,"2023-01-26","true","23","B095Z6SVNB","3","I have used this name brand for years. This last shipment had tubes that were only half or 3/4 filled. I am very disappointed with the lack of product in each tube. I will be researching an alternative for future needs. This is unacceptable.",,,,"One person found this helpful","Half Full","https://www.amazon.com/gp/customer-reviews/R3J7TE05M3ZOAZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on January 26, 2023",""
"United States",,"2023-02-28","true","24","B095Z6SVNB","3","Wasn't good enough",,,,"","Not good enough","https://www.amazon.com/gp/customer-reviews/R3S955Q9EK4VDC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on February 28, 2023",""
"United States",,"2022-11-17","true","25","B095Z6SVNB","5","Great price for this pack. I have this in subscribe and save. Can’t go wrong.",,,,"","Great price","https://www.amazon.com/gp/customer-reviews/R18I8MTC2ZQDHE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on November 17, 2022",""
"United States",,"2022-08-18","true","26","B095Z6SVNB","4","Suggested by my dentist to help my teeth. The taste gets a little overpowering when rinsing your mouth, sometimes.",,,,"One person found this helpful","Worked great","https://www.amazon.com/gp/customer-reviews/R1B999Q28W64AX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 18, 2022",""
"United States",,"2022-12-30","true","27","B095Z6SVNB","3","The picture shows quantity of 4 and description shows quantity of four but I received 1 full box of 3.So there is either a shipping error or  advertising error",,,,"","Only received 3 was suppose to be 4","https://www.amazon.com/gp/customer-reviews/RINQ94H0G5L8D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on December 30, 2022",""
"United States",,"2022-08-14","true","28","B095Z6SVNB","4","I think it's working at keeping our teeth healthy? Wish it wasn't so much $$",,,,"One person found this helpful","Good quality toothpaste","https://www.amazon.com/gp/customer-reviews/R16OGQYKMR62CC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 14, 2022",""
"United States",,"2022-08-14","true","29","B095Z6SVNB","4","I buy it all the time. This was a great balue",,,,"","It really does help with sensitive teeth","https://www.amazon.com/gp/customer-reviews/R3LZ8BP12JQEG8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 14, 2022",""
"United States",,"2022-11-28","true","30","B095Z6SVNB","5","Great bundle deal",,,,"","Money Saver","https://www.amazon.com/gp/customer-reviews/ROACQNGP179WF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on November 28, 2022",""
"United States","🇺🇸","2022-11-29","false","121","B095Z6SVNB","5","I always grab deals on multi packs",,,,"","Love deals on multi packs","https://www.amazon.com/gp/customer-reviews/R3W0BSWQKITY5W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on November 29, 2022",""
"United States","🇺🇸","2022-11-27","false","122","B095Z6SVNB","5","I really liked the freshness with the toothpaste",,,,"","Liked the freshness","https://www.amazon.com/gp/customer-reviews/R36LWA66PQBGO6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on November 27, 2022",""
"United States","🇺🇸","2022-11-23","false","123","B095Z6SVNB","5","Solid toothpaste, used it for years",,,,"","Used this for years","https://www.amazon.com/gp/customer-reviews/RK53NMXOEF9QO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on November 23, 2022",""
"United States","🇺🇸","2022-07-29","true","124","B095Z6SVNB","1","This was advertised as fresh breath but we received a different flavor. Need replacement","https://m.media-amazon.com/images/I/71vdKtIABLL._SY88.jpg",,,"One person found this helpful","Not fresh breath. 2nd time it’s been wrong.","https://www.amazon.com/gp/customer-reviews/R3DAKWM9TP24I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on July 29, 2022",""
"United States","🇺🇸","2022-11-09","false","125","B095Z6SVNB","5","I got rapid sensitive teeth when I wore invisalign, and this toothpaste helped a lot.",,,,"One person found this helpful","Very effective against sentitive teeth","https://www.amazon.com/gp/customer-reviews/R1IM6SXRIQA8W9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on November 9, 2022",""
"United States","🇺🇸","2016-07-23","true","126","B095Z6SVNB","5","Great toothpaste. Dentist told me to buy it.",,,,"","Five Stars","https://www.amazon.com/gp/customer-reviews/RAXO34C2GXPDT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on July 23, 2016",""
"United States","🇺🇸","2022-04-28","true","127","B095Z6SVNB","1","Product is FAKE! Packaging is different from what you find at the pharmacy, the taste is horrible and it kinda burns your mouth",,,,"4 people found this helpful","FAKE PRODUCT - Stay away","https://www.amazon.com/gp/customer-reviews/R14HYMS53B2XYR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on April 28, 2022",""
"United States","🇺🇸","2012-12-27","true","128","B095Z6SVNB","4","Recommended by my hygenist. Doesn't have an aftertaste and is very smooth and gentle on the teeth. Thanks for carrying.",,,,"","Recommended by Hygenist","https://www.amazon.com/gp/customer-reviews/R3S4HRY8W1YW23/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on December 27, 2012",""
"United States","🇺🇸","2022-10-07","false","129","B095Z6SVNB","5","Aunque son caras si no hay alguna oferta o cupón, la calidad de esta pasta de diente es de lejos la mejor de las que se pueden encontrar en el mercado.",,,,"","Siempre espero las ofertas, porque merece la pena","https://www.amazon.com/gp/customer-reviews/R2J126M9LEFY2L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on October 7, 2022",""
"United States","🇺🇸","2022-10-13","false","130","B095Z6SVNB","5","","https://m.media-amazon.com/images/I/71egBF4CuxL._SY88.jpg",,,"","Best value, good product","https://www.amazon.com/gp/customer-reviews/R36EMGK9IZ92QZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on October 13, 2022",""
"United States",,"2022-04-30","true","81","B095Z6SVNB","5","Useful",,,,"One person found this helpful","Very clean","https://www.amazon.com/gp/customer-reviews/R1XKXNXV9M9PSM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on April 30, 2022",""
"United States",,"2022-01-02","true","82","B095Z6SVNB","5","I hate buying individual tooth paste tubes. This package is such a value for your money! Really helps with sensitive teeth.",,,,"One person found this helpful","Awesome value","https://www.amazon.com/gp/customer-reviews/R37OVEAYD90UAL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on January 2, 2022",""
"United States",,"2022-02-18","true","83","B095Z6SVNB","5","Recommended by my dentist.  Works great for maintaining healthy teeth.",,,,"","Favovite Toothpaste.","https://www.amazon.com/gp/customer-reviews/R188QLH90CRRKB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on February 18, 2022",""
"United States",,"2022-04-02","true","84","B095Z6SVNB","5","Very easy to using",,,,"","Very easy to using","https://www.amazon.com/gp/customer-reviews/RYXZDH95J2L1R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on April 2, 2022",""
"United States",,"2022-01-10","true","85","B095Z6SVNB","5","Been using this product for years and it appears to be working good",,,,"5 people found this helpful","SENSODYNE PRONAMEL","https://www.amazon.com/gp/customer-reviews/R3LKZ3FIZ8WYW9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on January 10, 2022",""
"United States",,"2022-03-04","true","86","B095Z6SVNB","5","Great flavor and great value !!!",,,,"","It's a great product !!!","https://www.amazon.com/gp/customer-reviews/R2SFXX3HQRFHIL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on March 4, 2022",""
"United States",,"2022-02-20","true","87","B095Z6SVNB","5","Keeps my sensitive teeth from hurting.",,,,"","My favorite","https://www.amazon.com/gp/customer-reviews/R3BNCYAAPTTTI1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on February 20, 2022",""
"United States",,"2021-12-23","true","88","B095Z6SVNB","3","if you are using a dispenser for your toothpaste this don't going to fix, unfortunately doesn't matter how many try and been trying this doesn't work, will fall out of the dispenser, they definitely need to like change the design of a dish toothpaste",,,,"One person found this helpful","Don't work","https://www.amazon.com/gp/customer-reviews/R2NO1AZGVTBU5Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on December 23, 2021",""
"United States",,"2022-03-13","true","89","B095Z6SVNB","5","Nice one",,,,"","Not too sweet","https://www.amazon.com/gp/customer-reviews/R1OL3RHW28LSO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on March 13, 2022",""
"United States",,"2022-02-04","true","90","B095Z6SVNB","5","Best OTC paste for your teeth.",,,,"","Use this","https://www.amazon.com/gp/customer-reviews/R3V9JA9TG78T6S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on February 4, 2022",""
"United States",,"2021-08-10","false","161","B095Z6SVNB","5","SENSODYNE PRONAMEL Breath Enamel Toothpaste for Sensitive Teeth, to Reharden and Strengthen, Fresh Wave, 4 Oz, Pack of 4I'm a long-time fan of Sensodyne. I have VERY sensitive teeth and receding gums, and sensitive toothpaste is a must for me. This Pronamel has a lovely light mint flavor that isn't overpowering and leaves my mouth feeling fresh and clean. It feels great on my teeth and gums and helps ease the sensitivity.",,,,"","Super gentle with great flavor","https://www.amazon.com/gp/customer-reviews/R19STSCRBN95TQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 10, 2021",""
"United States",,"2021-08-31","false","162","B095Z6SVNB","5","I've always had sensitive teeth and I love using sensodyne toothpaste, this toothpaste protects my enamel from acidic drinks and gives me fresh breath. I specially like using sensodyne after a dentist appointment.",,,,"","Great flavor","https://www.amazon.com/gp/customer-reviews/R3RFM22VUQQY9O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 31, 2021",""
"United States",,"2021-08-09","false","163","B095Z6SVNB","5","I've turned to Sensodyne many times when dealing with sensitivity in my teeth - it's usually what I think of when I think of sensodyne. But this ""Pronamel"" version goes far beyond that - with whitening and enamel restoration, this is a full service, full time, daily use toothpaste. The flavors pretty good, too. Recommended.",,,,"","Complete toothpaste solution","https://www.amazon.com/gp/customer-reviews/R1TZ21PFSM305D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 9, 2021",""
"United States",,"2021-08-18","false","164","B095Z6SVNB","5","I really like this toothpaste. It does a nice job keeping my teeth clean. It tastes good and has a rich foam! It minimizes sensitivity to hot and cold food.",,,,"","Great toothpaste for sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R24X1IWSA6W7GA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 18, 2021",""
"United States",,"2021-08-27","false","165","B095Z6SVNB","5","Sensodyne is my favorite toothpaste brand. I use it because it doesn't usually have SLS, which causes canker sore in my mouth. This is a bit more expensive than other big name brand toothpastes but it's totally worth it. I think this is just a new packaging design but the toothpaste seems to be the same as before.",,,,"","My favorite","https://www.amazon.com/gp/customer-reviews/R2809Z7E19DF4F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 27, 2021",""
"United States",,"2021-08-25","false","166","B095Z6SVNB","5","This toothpaste is exactly what I was hoping for. It is nice and minty, gets a good lather and rinses out clean. Too soon to tell on helping with sensitivity but after a few weeks of use, I can say my teeth haven't gotten worse and have possibly gotten a bit better!Overall, these are a good size and work well! I am really happy!",,,,"","Excellent!","https://www.amazon.com/gp/customer-reviews/R39N2X7THKW6C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 25, 2021",""
"United States",,"2023-01-13","false","167","B095Z6SVNB","1","This toothpaste gives you more toxic and oral cancer in your mouth. It doesn't make your enamel to be strong or rebuild enamel! It does give me cold sore and dry in my mouth! It's very terrible!",,,,"","Terrible toxic toothpaste!","https://www.amazon.com/gp/customer-reviews/RPJF63D6BQ72C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on January 13, 2023",""
"United States",,"2021-08-04","false","168","B095Z6SVNB","5","This toothpaste has a light taste and texture. Goes easily onto brush and is easy to use.  I like the cap allows it to stand upright on my counter.",,,,"","Light taste","https://www.amazon.com/gp/customer-reviews/R3R52X5ABBBM3J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on August 4, 2021",""
"United States",,"2021-09-04","false","169","B095Z6SVNB","5","All I can use is Toothpaste for sensitive teeth and gums unfortunately, and I have tried them all! And Sensodyne continually makes the best sensitive toothpaste out there in my opinion. And that holds true for this Sensodyne Pronamel in fresh breath!This stuff not only tastes great and cleans great, but continued use drastically keeps my sensitivity down to manageable levels. And for someone with sensitive teeth and gums that’s really all I can ask for in a toothpaste!","https://m.media-amazon.com/images/I/718eHEHbHBL._SY88.jpg","https://m.media-amazon.com/images/I/71Kj5Ums+EL._SY88.jpg","https://m.media-amazon.com/images/I/71zTQjTcIiL._SY88.jpg","3 people found this helpful","AmazIng for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R2W72EPGRCHNT1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on September 4, 2021",""
"United States",,"2021-07-24","false","170","B095Z6SVNB","5","I've been using Sensodyne Pronamel toothpaste for years, as it helps strengthen enamel and acts as a defense against naturally acidic foods, like soda or wine, both of which I admit to indulging in. Freshens breath, cleans teeth, and helps protect enamel, all in a stand-up tube that dispenses easily.",,,,"","Great Toothpaste","https://www.amazon.com/gp/customer-reviews/R2813Z88VMIHBC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States on July 24, 2021",""
"United States","🇺🇸","2022-08-04","false","141","B095Z6SVNB","5","Great price for a predictably good product.",,,,"","Glad to be able to order this easily from Amazon. Price was good.","https://www.amazon.com/gp/customer-reviews/R35K0YIYOWIFVT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on August 4, 2022",""
"United States","🇺🇸","2022-01-27","true","142","B095Z6SVNB","1","They are robbing, short changes the buyers on toothpaste.",,,,"One person found this helpful","There is air in middle of tube to make it seem its full of toothpaste.","https://www.amazon.com/gp/customer-reviews/R1TTYTC6CBPMNK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on January 27, 2022",""
"United States","🇺🇸","2022-03-18","true","143","B095Z6SVNB","1","It's almost soupy in texture.",,,,"One person found this helpful","Could be an unsafe imitation.  The texture is nothing like local, store bought products.","https://www.amazon.com/gp/customer-reviews/R3UKN8IRI96B7W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on March 18, 2022",""
"United States","🇺🇸","2021-08-23","false","144","B095Z6SVNB","4","I am a regular Pronamel user, I have root sensitivity from receding gums.  I did however just come off of using a tube of their Rapid Relief because I was having more sensitivity than usual due to a cracked tooth that led to a crown.  I don't really have a bad breath problem but four tubes for 21 bucks is a great deal compared to my local store.  I started using this and before writing a review I wanted to wait a couple of weeks to see if my usual sensitivity came back (two weeks on Crest Detox toothpaste was all it took to bring back my sensitivity) and so far it has not, so that's good.  I can tell that this is a different flavor from other Sensodyne I have used in the past, it is not overly strong and it does not bother me, it is just different.  It is too minty for one of my daughters to use, and another daughter who likes mint a lot and who is very self conscious right now likes using this for the breath freshening, not that she has a problem with bad breath either, she just over thinks things.  No one else in the family really cares either way about their toothpaste so I can't speak to how they like it.  Anyway, for me who really needs it, this is a great deal on a great toothpaste.",,,,"","works to keep my root sensitivity at bay, great value","https://www.amazon.com/gp/customer-reviews/R36BUFHM83L5NV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on August 23, 2021",""
"United States","🇺🇸","2021-11-13","false","145","B095Z6SVNB","4","This is a WHITE PASTE format – not a gel. As a result, it might work differently. Texture is normal for paste. Taste? It is toothpaste, it isn’t supposed to be consumed.Does it whiten teeth? I’ve never really seen a toothpaste that claims it does to actually do it. If there are minor stains, it might.Overall, this is great for people with sensitive teeth. As far as price? One tube of this (at Walmart) goes for $5.92 which is a bit pricier than here on Amazon.In comparing pictures, I got the same product as I would from Amazon so no real issues with authenticity.",,,,"","Sensitive Toothpaste","https://www.amazon.com/gp/customer-reviews/R2ZRBKUEFX7JXL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on November 13, 2021",""
"United States","🇺🇸","2022-04-22","false","146","B095Z6SVNB","5","We have used SENSODYNE for years to help prevent cavity. It works great. Will continue to use it.",,,,"","Used SENSODYNE for years","https://www.amazon.com/gp/customer-reviews/R13OOXXPKYB149/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on April 22, 2022",""
"United States","🇺🇸","2021-10-27","false","147","B095Z6SVNB","4","This toothpaste is a great value for the multi pack. The flavor isn't my favorite but it is not bad. The packaging looks the same as the store bought pronamel. I've used sensodyne for years and like the protection it provides.","https://m.media-amazon.com/images/I/61r5fVtXK3L._SY88.jpg",,,"2 people found this helpful","Great value","https://www.amazon.com/gp/customer-reviews/R3MH3OH2VN6XAC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on October 27, 2021",""
"United States","🇺🇸","2021-07-28","false","148","B095Z6SVNB","4","I am a baby boomer with aging teeth and sensitive gums. I have been using Regular Sensodyne for years for my sensitive teeth, gingivitis, and cavity prevention. I receive Sensodyne Pronamel 4oz pack of 4. This toothpaste protects my teeth from cold, heat, acid, and sweets.I really have sensitivity to cold. The use of this helps to take that cold pain feeling away.  Also, it is gentle to my gums and reharden and strengthens my teeth. It is like a 2 in one toothpaste. It cleans and protects.I brush with it twice a day for two minutes as directed.  Sensodyne Pronamel works great and I will use it daily.",,,,"2 people found this helpful","It Works on Sensitivity!","https://www.amazon.com/gp/customer-reviews/R929VQ26VPBAK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on July 28, 2021",""
"United States","🇺🇸","2021-12-10","false","149","B095Z6SVNB","5","It is hard to say anything about Sensodyne that isn't common knowledge. It is the single name that anyone talks about for toothpaste for sensitive teeth. I've been to many dentists over the years and Sensodyne is the only brand they will ever mention. My wife and daughter have sensitive teeth and Sensodyne has been their go-to brand for many years.The slightly stronger mint flavor in this paste is welcome as if gives you that minty fresh feeling in your mouth.Overall very happy with the ""SENSODYNE PRONAMEL Breath Enamel Toothpaste for Sensitive Teeth, to Reharden and Strengthen, Fresh Wave, 4 Oz, Pack of 4"".",,,,"One person found this helpful","The Name for Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R16ZNRWH2L5QBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on December 10, 2021",""
"United States","🇺🇸","2021-12-09","false","150","B095Z6SVNB","5","Love this product. Would recommend flip top. I sometimes have trouble opening",,,,"One person found this helpful","I have sensitive teeth","https://www.amazon.com/gp/customer-reviews/R8GMBQH8HY1YD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on December 9, 2021",""
"United States","🇺🇸","2022-07-27","true","71","B095Z6SVNB","3","I noticed when using it that it causes some itching in the tongue after washing the mouth with water I think and it tastes very hot","https://m.media-amazon.com/images/I/81Uyc0CpFoL._SY88.jpg",,,"One person found this helpful","decent","https://www.amazon.com/gp/customer-reviews/R16RCE0W3I48DT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on July 27, 2022",""
"United States","🇺🇸","2022-07-22","true","72","B095Z6SVNB","5","Price",,,,"","Quality for price","https://www.amazon.com/gp/customer-reviews/R69MQWCVZKUYC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on July 22, 2022",""
"United States","🇺🇸","2022-02-03","true","73","B095Z6SVNB","4","Enamel strengthening.",,,,"","Builds the enamel.","https://www.amazon.com/gp/customer-reviews/RFBRUJKKC8JNE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on February 3, 2022",""
"United States","🇺🇸","2022-02-23","true","74","B095Z6SVNB","4","Good toothpaste.",,,,"","Good Toothpaste","https://www.amazon.com/gp/customer-reviews/R1K2HWPXMCSL2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on February 23, 2022",""
"United States","🇺🇸","2022-01-19","true","75","B095Z6SVNB","4","all good",,,,"","?","https://www.amazon.com/gp/customer-reviews/ROXFJOMCNICRX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on January 19, 2022",""
"United States","🇺🇸","2022-03-15","true","76","B095Z6SVNB","5","I My teeth are uncomfortable when eating sweets and it helped me ease.",,,,"","Good for my teeth","https://www.amazon.com/gp/customer-reviews/R31GEG6F59M0OC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on March 15, 2022",""
"United States","🇺🇸","2022-03-19","true","77","B095Z6SVNB","5","Good value and great for your teeth if they are sensitive.",,,,"","Exellent choice for sensitive teeth.","https://www.amazon.com/gp/customer-reviews/RIZDOUV14BQTY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on March 19, 2022",""
"United States","🇺🇸","2022-02-23","true","78","B095Z6SVNB","5","Perfect for anyone dealing with oral trauma or oral  pain added whitening benefits.",,,,"One person found this helpful","Perfect after my assistant kicked me in the face","https://www.amazon.com/gp/customer-reviews/R1AT532V3A0I3W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on February 23, 2022",""
"United States","🇺🇸","2022-05-02","true","79","B095Z6SVNB","3","I've been using this for years.  No actual complaints, but I see no indication that it whitens my teeth or rebuilds the enamel.",,,,"One person found this helpful","Questionable efficacy","https://www.amazon.com/gp/customer-reviews/R9XYSXJEMJEMY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on May 2, 2022",""
"United States","🇺🇸","2022-03-25","true","80","B095Z6SVNB","5","Great purchase.  My dentist recommended this.",,,,"","Love it!","https://www.amazon.com/gp/customer-reviews/R204HQ8YFPUZRZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on March 25, 2022",""
"United States","🇺🇸","2022-10-16","true","201","B095Z6SVNB","5","Great product for cheap thank you",,,,"One person found this helpful","great product for cheap thank you","https://www.amazon.com/gp/customer-reviews/RGS89VOJ40ZDJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on October 16, 2022",""
"United States","🇺🇸","2022-09-14","true","202","B095Z6SVNB","5","Really great toothpaste.  Prevents toothaches!",,,,"","Best toothpaste!","https://www.amazon.com/gp/customer-reviews/R3RG82C08I72FR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on September 14, 2022",""
"United States","🇺🇸","2022-10-15","true","203","B095Z6SVNB","5","I have used Sensodyne for years and believe it a trusted brand.  This toothpaste does not have a bad taste, leaves your teeth feeling clean and definitely reduces teeth sensitivity.  I will purchase again.",,,,"One person found this helpful","Great for Sensitive Teeth","https://www.amazon.com/gp/customer-reviews/R31U2VWDJLZ7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on October 15, 2022",""
"United States","🇺🇸","2021-12-31","true","204","B095Z6SVNB","5","I END UP THROWING TUBES AWAY THAT STILL HAVE TOOTHPASTE IN IT.  THAT DOESN'T  HAPPEN WITH THESE TUBES.",,,,"","THERE'S NO WASTE!!!","https://www.amazon.com/gp/customer-reviews/RKO1G4XL9CAUF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B095Z6SVNB","Reviewed in the United States 🇺🇸 on December 31, 2021",""
